time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,train/loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/clip_fraction,train/explained_variance,train/value_loss,train/clip_range,train/learning_rate
159744,0.6035,313,509,56.39,78,-0.015238548628985882,-0.675676908902824,-0.007889317390799988,0.007947109,770,0.067578125,0.4496501088142395,0.016047302505467088,0.2,0.0003
161792,0.6186111099999999,317,509,60.24,79,-0.0016675228253006935,-0.6893593212589622,-0.00959491147659719,0.011378339,780,0.09677734375,0.3734710216522217,0.01318391614331631,0.2,0.0003
163840,0.6201666699999999,322,508,55.78,80,-0.017205551266670227,-0.7444205585867166,-0.008806154610647354,0.011116174,790,0.105078125,0.4732373356819153,0.013706147349148523,0.2,0.0003
165888,0.6178889000000001,326,508,56.56,81,-0.012686435133218765,-0.7056902438402176,-0.006321101903449744,0.011236481,800,0.08701171875,0.4820072054862976,0.016283533626119607,0.2,0.0003
167936,0.6205556,330,508,57.88,82,-0.026688475161790848,-0.6980240469798445,-0.011182448564795777,0.014143863,810,0.11064453125,0.4884765148162842,0.013375376879412215,0.2,0.0003
169984,0.58350002,334,507,54.65,83,0.006608257070183754,-0.7208965079858899,-0.01337876711768331,0.011858948,820,0.114306640625,0.5279754996299744,0.015186960880237165,0.2,0.0003
172032,0.57005556,339,507,51.42,84,-0.007135072723031044,-0.6855438986793161,-0.01029205826780526,0.009859709,830,0.09658203125,0.5537294149398804,0.016590309943421745,0.2,0.0003
174080,0.58227777,343,507,52.15,85,0.00703856348991394,-0.7273346696048975,-0.010276847457862458,0.017208472,840,0.10712890625,0.5220592021942139,0.017964688219944947,0.2,0.0003
176128,0.61480556,347,506,57.78,86,0.019527725875377655,-0.7159948924556374,-0.01072031962685287,0.012263137,850,0.108740234375,0.5057554841041565,0.014836048978031613,0.2,0.0003
178176,0.6112777899999999,351,506,60.61,87,0.015871943905949593,-0.7605085847899318,-0.011013908941822591,0.011516231,860,0.101708984375,0.5268003940582275,0.012355014077911619,0.2,0.0003
180224,0.6064444699999999,356,506,59.36,88,-0.028059693053364754,-0.7685843724757433,-0.007328614930156618,0.009297689,870,0.08994140625,0.5189372301101685,0.01553677454649005,0.2,0.0003
182272,0.6378333799999999,360,505,58.81,89,0.006781463045626879,-0.6617997789755463,-0.014751203631749376,0.012774287,880,0.105029296875,0.5363427400588989,0.013680658553494141,0.2,0.0003
184320,0.6645833699999999,364,505,58.91,90,0.006857144180685282,-0.6675574006512761,-0.013010046021372545,0.014464867,890,0.1037109375,0.46590715646743774,0.01465558905765647,0.2,0.0003
186368,0.6538333300000001,368,505,62.0,91,-0.0034166118130087852,-0.6265324518084526,-0.01264462730541709,0.018636502,900,0.125390625,0.35909223556518555,0.014419165038270875,0.2,0.0003
188416,0.6001944,373,505,59.28,92,-0.013882849365472794,-0.6631013294681907,-0.010609481256688013,0.015872449,910,0.097216796875,0.43586158752441406,0.010561209663865156,0.2,0.0003
190464,0.58730553,377,504,64.18,93,-0.020554520189762115,-0.7257217239588499,-0.0125020954044885,0.0139682945,920,0.11552734375,0.5031414031982422,0.01434876925777644,0.2,0.0003
192512,0.56455554,381,504,61.6,94,-0.0362202413380146,-0.754756704159081,-0.013519006920978427,0.016419742,930,0.134375,0.35837656259536743,0.012321499550307636,0.2,0.0003
194560,0.59194444,385,504,62.45,95,-0.003673846833407879,-0.7212061097845435,-0.008733421699434984,0.013724454,940,0.108154296875,0.4303920865058899,0.016377592462231406,0.2,0.0003
196608,0.60705556,390,504,59.05,96,-0.018876781687140465,-0.7289950158447027,-0.0107680931178038,0.012737334,950,0.114306640625,0.4748117923736572,0.014509251719573513,0.2,0.0003
198656,0.54974998,394,503,58.6,97,-0.020812802016735077,-0.7517252331599593,-0.01092487287169206,0.014036471,960,0.115478515625,0.5515100955963135,0.011410987314593512,0.2,0.0003
200704,0.53099999,398,503,62.55,98,-0.015830766409635544,-0.749274747632444,-0.014559570037818048,0.012356616,970,0.130517578125,0.4854702353477478,0.017092065425822513,0.2,0.0003
