#{"t_start": 1771726473.1682377, "env_id": "None"}
r,l,t
0.0,64,8.312876
0.0,91,8.356164
0.0,27,8.38568
0.0,67,8.404333
0.0,42,8.423273
0.0,324,8.431684
0.0,19,8.437362
0.50277776,179,8.448053
0.0,324,8.458931
0.0,93,8.470237
0.6,144,8.483908
0.0,35,8.500068
0.0,74,8.505324
0.0,118,8.51329
0.0,24,8.513302
0.0,7,8.524482
0.0,23,8.546449
0.0,45,8.554672
0.0,10,8.581449
0.0,187,8.613425
0.0,38,8.61624
0.0,34,8.637346
0.0,87,8.658863
0.0,74,8.658875
0.0,3,8.667237
0.0,132,8.670072
0.0,13,8.67292
0.5,180,8.689053
0.0,64,8.697472
0.0,14,8.705928
0.0,22,8.733976
0.0,61,8.747844
0.0,21,8.756031
0.0,157,8.782868
0.0,17,8.793772
0.0,324,8.802123
0.0,277,8.802135
0.0,27,8.829965
0.0,53,8.836
0.44444445,200,8.855335
0.0,74,8.874762
0.0,32,8.883633
0.0,140,8.883645
0.0,30,8.886595
0.175,297,8.905602
0.0,55,14.813246
0.0,29,14.821399
0.6333333,132,14.835234
0.0,199,14.84055
0.0,250,14.843327
0.0,59,14.852349
0.60833335,141,14.863635
0.0,324,14.866572
0.10555556,322,14.899855
0.0,324,14.905545
0.0,324,14.955089
0.0,224,14.988058
0.0,99,14.98807
0.0,47,14.993644
0.0,74,15.018294
0.0,74,15.026876
0.0,163,15.044047
0.0,324,15.04406
0.0,19,15.047112
0.0,23,15.052994
0.0,33,15.080103
0.0,125,15.088229
0.0,31,15.128807
0.18888889,292,15.131959
0.0,16,15.131971
0.0,206,15.134856
0.0,33,15.137896
0.0,44,15.140782
0.0,33,15.171737
0.0,51,15.186023
0.54444444,164,15.188947
0.0,23,15.197143
0.0,61,15.222214
0.0,34,15.227891
0.0,212,15.230704
0.0,119,15.236773
0.0,8,15.245558
0.0,22,15.251026
0.0,266,15.256853
0.0,185,15.279077
0.0,120,15.289854
0.0,33,15.289866
0.0,65,15.312297
0.0,17,15.337317
0.0,17,15.337328
0.0,38,15.351369
0.0,166,15.36221
0.0,45,15.402958
0.44166666,201,15.402974
0.0,19,15.414097
0.0,242,15.417379
0.0,68,15.425965
0.0,9,15.451775
0.0,15,15.457624
0.7083333,105,15.466222
0.0,100,15.466235
0.0,47,15.469236
0.0,119,15.47236
0.0,69,15.505373
0.0,96,15.5256
0.0,21,15.525613
0.0,104,15.542621
0.0,125,15.57793
0.0,52,15.597506
0.0,324,15.597518
0.0,50,15.609035
0.0,56,15.622162
0.0,173,15.625098
0.0,37,15.628202
0.0,7,15.644793
0.0,22,15.658731
0.0,19,15.66162
0.0,128,15.695133
0.15833333,303,15.711991
0.0,324,15.739366
0.0,324,15.745331
0.0,82,15.754176
0.0,56,15.754189
0.0,324,15.757221
0.0,41,15.760202
0.0,16,15.786066
0.0,123,15.816142
0.0,115,15.827421
0.0,33,15.83838
0.0,30,15.841157
0.0,26,15.858438
0.25277779,269,15.888641
0.0,18,15.891769
0.0,27,15.891782
0.0,8,15.914482
0.0,11,15.92031
0.0,11,15.923173
0.0,324,15.934744
0.30277777,251,15.934757
0.0,99,15.937887
0.0,41,15.943777
0.0,69,15.955264
0.0,15,15.963697
0.44444445,200,15.966816
0.0,219,15.96683
0.0,14,15.975334
0.0,18,15.986691
0.0,110,16.006284
0.0,26,16.039289
0.0,24,16.042449
0.0,44,16.067009
0.0,56,16.072937
0.0,40,16.076155
0.0,242,16.084504
0.0,19,16.095613
0.0,155,16.098526
0.44722223,199,16.137214
0.0,74,16.162478
0.58055556,151,16.179567
0.0,57,16.243882
0.0,36,16.262814
0.0,65,16.278721
0.0,8,16.284317
0.11111111,320,16.314805
0.0,66,16.32068
0.0,33,16.334594
0.0,25,16.34895
0.0,324,16.365155
0.6472222,127,16.392501
0.0,123,16.408863
0.0,133,16.442762
0.0,166,16.448952
0.0,324,16.448965
0.15555556,304,16.480539
0.0,187,16.48892
0.0,119,16.51155
0.0,324,16.531783
0.0,33,16.537927
0.0,252,16.565807
0.0,83,16.582345
0.0,108,16.618919
0.0,324,16.621839
0.0,7,16.642375
0.0,287,16.645374
0.0,25,16.653602
0.0,263,16.661945
0.0,324,16.665177
0.0,122,16.67919
0.0,54,16.690829
0.0,61,16.704809
0.0,28,16.739199
0.0,26,16.760517
0.0,51,16.782049
0.0,106,16.785069
0.0,127,16.803891
0.0,68,16.806752
0.25277779,269,16.826328
0.0,324,16.84275
0.0,40,16.870681
0.0,30,16.887307
0.0,324,16.909196
0.0,82,16.928082
0.62222224,136,16.942092
0.8,72,16.983838
0.0,324,16.997387
0.0,52,17.054213
0.0,233,17.059809
0.0,264,17.099395
0.5555556,160,17.117869
0.0,184,17.157515
0.33055556,241,17.176135
0.0,324,17.18147
0.0,28,17.191982
0.0,11,17.210759
0.0,324,17.216253
0.0,152,17.221961
0.0,133,17.232972
0.0,285,17.235926
0.0,148,17.246517
0.0,25,17.259571
0.0,63,17.26822
0.0,19,17.268232
0.0,324,17.287253
0.0,31,17.29577
0.0,53,17.301292
0.0,302,17.312559
0.0,36,17.320973
0.0,100,17.324005
0.0,11,17.326787
0.0,27,17.334818
0.0,5,17.34025
0.0,21,17.345592
0.0,210,17.356269
0.0,40,17.356281
0.0,53,17.377115
0.0,238,17.387675
0.0,20,17.398367
0.0,24,17.403886
0.0,158,17.411972
0.0,47,17.43857
0.0,20,17.441298
0.0,36,17.493458
0.0,108,17.524047
0.0,324,17.52406
0.0,324,17.541939
0.0,94,17.550132
0.0,78,17.56073
0.0,27,17.563717
0.0,8,17.563729
0.0,20,17.576955
0.0,103,17.592342
0.0,17,17.605678
0.0,18,17.611266
0.0,111,17.616723
0.28055555,259,17.624464
0.0,85,17.635481
0.0,100,17.640656
0.0,284,17.651255
0.0,147,17.659455
0.0,124,17.682882
0.0,22,17.682894
0.0,97,17.693336
0.0,324,17.699043
0.0,13,17.718151
0.0,82,17.742497
0.0,60,17.771455
0.0,7,17.789653
0.0,324,17.810757
0.0,65,17.831755
0.0,74,17.837362
0.0,89,17.84259
0.0,13,17.845547
0.0,324,17.86408
0.0,29,17.86726
0.0,99,17.880974
0.0,18,17.891835
0.0,139,17.92076
0.0,76,17.920772
0.0,324,17.923998
0.0,182,17.92401
0.0,14,17.929263
0.0,81,17.957961
0.0,12,17.989396
0.0,56,18.015242
0.0,324,18.03861
0.0,134,18.049346
0.5,180,18.054862
0.0,27,18.060335
0.0,54,18.063376
0.0,69,18.063387
0.0,9,18.074297
0.225,279,18.074308
0.0,90,18.085284
0.0,62,18.088182
0.0,71,18.117954
0.0,324,18.131366
0.5472222,163,18.134494
0.0,24,18.140006
0.0,40,18.163636
0.0,8,18.183984
0.0,38,18.189305
0.0,66,18.19209
0.0,16,18.226255
0.0,316,18.242583
0.0,22,18.248303
0.0,68,18.256425
0.0,170,18.290545
0.0,88,18.31992
0.0,38,18.327877
0.0,155,18.333318
0.0,107,18.348829
0.0,68,18.373398
0.0,211,18.39467
0.0,13,18.407975
0.0,33,18.407986
0.0,324,18.426563
0.0,324,18.455448
0.0,82,18.466566
0.0,6,18.471663
0.6388889,130,18.476966
0.0,131,18.482434
0.0,4,18.492635
0.0,324,18.497985
0.0,13,18.501108
0.0,324,18.514131
0.0,13,18.535601
0.0,23,18.538353
0.0,324,18.546624
0.0,97,18.549614
0.0,16,18.557672
0.0,66,18.601818
0.0,20,18.609732
0.0,25,18.614961
0.0,189,18.62058
0.0,82,18.626189
0.0,4,18.6262
0.0,5,18.63433
0.0,107,18.634341
0.0,10,18.66009
0.0,70,18.679131
0.0,26,18.679142
0.0,233,18.681877
0.0,31,18.707921
0.8055556,70,18.721302
0.0,324,18.726781
0.0,104,18.773031
0.6805556,115,18.775977
0.0,324,18.784083
0.0,54,18.849346
0.0,231,18.854771
0.0,67,18.854783
0.0,9,18.878211
0.0,136,18.896934
0.0,324,18.899858
0.0,324,18.923757
0.0,97,18.934526
0.0,65,18.945075
0.0,136,18.960543
0.0,112,18.976092
0.0,78,18.981364
0.0,19,18.984022
0.23333333,276,18.986847
0.0,324,18.997339
0.0,8,19.005575
0.0,84,19.005587
0.0,68,19.035133
0.25555557,268,19.043865
0.0,39,19.049186
0.0,273,19.052093
0.0,81,19.065616
0.0,8,19.065627
0.0,34,19.068572
0.0,15,19.076859
0.0,167,19.103271
0.0,23,19.111644
0.0,18,19.114381
0.0,30,19.146089
0.0,97,19.159662
0.0,5,19.172856
0.0,46,19.175613
0.0,37,19.175624
0.0,109,19.188369
0.0,81,19.223124
0.0,21,19.231229
0.0,324,19.255023
0.0,324,19.268168
0.0,248,19.284243
0.0,26,19.291964
0.67777777,116,19.297361
0.0,127,19.300053
0.0,18,19.31545
0.0,149,19.321128
0.0,32,19.339393
0.15555556,304,19.352416
0.0,49,19.360421
0.0,186,19.373303
0.0,74,19.383948
0.0,92,19.389554
0.0,113,19.410202
0.0,11,19.413142
0.0,104,19.446848
0.0,64,19.467773
0.0,112,19.470641
0.0,25,19.478419
0.0,189,19.483649
0.0,324,19.49133
0.0,7,19.501912
0.0,73,19.54318
0.0,9,19.56658
0.0,324,19.577108
0.0,324,19.582787
0.68333334,114,19.591012
0.0,200,19.596463
0.0,56,19.617525
0.0,125,19.625902
0.0,12,19.628903
0.0,13,19.653179
0.0,89,19.68279
0.0,79,19.6883
0.62777776,134,19.693655
0.0,147,19.709589
0.0,27,19.725837
0.0,86,19.731049
0.0,143,19.752567
0.0,24,19.752579
0.0,34,19.784111
0.75,90,19.830826
0.0,167,19.851823
0.0,9,19.854697
0.0,324,19.857421
0.0,282,19.860611
0.0,324,19.866318
0.41666666,210,19.872013
0.0,115,19.890005
0.0,208,19.910432
0.0,84,19.946568
0.0,86,19.957282
0.0,324,19.959939
0.0,49,19.981181
0.0,48,19.981192
0.0,39,19.991853
0.61388886,139,19.997641
0.0,56,20.005612
0.5388889,166,20.018542
0.0,279,20.021397
0.0,130,20.026615
0.0,26,20.029629
0.0,15,20.032369
0.0,12,20.051544
0.0,19,20.072745
0.0,28,20.125279
0.0,37,20.128113
0.0,102,20.136025
0.40555555,214,20.136038
0.20555556,286,20.146948
0.0,10,20.163033
0.0,10,20.173671
0.5472222,163,20.184152
0.0,25,20.194974
0.0,40,20.231382
0.0,15,20.234291
0.0,95,20.250423
0.0,69,20.256447
0.0,144,20.294036
0.0,42,20.296562
0.0,27,20.323469
0.0,324,20.328737
0.0,5,26.132138
0.0,40,26.132172
0.0,324,26.142732
0.0,69,26.148741
0.0,24,26.148754
0.0,5,26.163097
0.0,129,26.163109
0.0,161,26.178385
0.0,20,26.187259
0.0,37,26.187271
0.0,21,26.206743
0.0,13,26.215286
0.0,246,26.231254
0.0,20,26.241857
0.13333334,312,26.249973
0.0,10,26.275944
0.0,36,26.302552
0.0,99,26.31353
0.0,69,26.319176
0.0,12,26.335269
0.0,7,26.337998
0.29444444,254,26.340791
0.0,56,26.364972
0.0,324,26.364983
0.0,47,26.367926
0.0,52,26.370839
0.0,43,26.393112
0.0,9,26.396154
0.0,324,26.40981
0.0,5,26.423711
0.0,40,26.423722
0.0,41,26.449927
0.6805556,115,26.455561
0.0,36,26.463643
0.0,324,26.519985
0.0,42,26.567538
0.0,66,26.572838
0.21666667,282,26.581286
0.0,208,26.584484
0.0,81,26.584496
0.0,324,26.60943
0.0,13,26.609442
0.0,3,26.617834
0.0,14,26.620806
0.0,76,26.629543
0.2777778,260,26.629555
0.0,324,26.646553
0.0,324,26.646565
0.0,196,26.64657
0.0,324,26.67165
0.0,41,26.682517
0.0,36,26.719337
0.62777776,134,26.732511
0.0,55,26.73533
0.0,28,26.746564
0.0,5,26.746576
0.0,44,26.749419
0.0,8,26.758029
0.39166668,219,26.758041
0.0,57,26.774631
0.6638889,121,26.779849
0.0,56,26.782678
0.0,5,26.788347
0.0,324,26.830799
0.0,59,26.841691
0.0,30,26.86059
0.0,32,26.874624
0.0,208,26.900481
0.0,182,26.956857
0.0,24,26.965072
0.0,78,26.967993
0.0,13,26.99191
0.0,11,26.994776
0.0,110,27.016349
0.0,137,27.016361
0.125,315,27.040115
0.0,324,27.040127
0.66944444,119,27.06959
0.0,21,27.072582
0.0,14,27.078107
0.64166665,129,27.094776
0.0,284,27.110838
0.3861111,221,27.118737
0.0,7,27.13818
0.0,29,27.156927
0.0,55,27.165456
0.0,4,27.168041
0.0,37,27.173542
0.41111112,212,27.184088
0.54444444,164,27.189916
0.575,153,27.195343
0.0,58,27.198136
0.0,6,27.201196
0.0,26,27.209392
0.50555557,178,27.239322
0.0,33,27.257976
0.0,22,27.270119
0.0,324,27.27281
0.0,31,27.275923
0.0,30,27.278673
0.0,40,27.284122
0.34166667,237,27.290041
0.0,33,27.293121
0.0,324,27.304224
0.0,86,27.307318
0.0,15,27.312626
0.0,162,27.315525
0.0,6,27.321143
0.65555555,124,27.33215
0.0,10,27.342935
0.0,32,27.364742
0.0,71,27.394332
0.0,39,27.399773
0.0,35,27.402645
0.0,7,27.413659
0.0,49,27.41367
0.0,21,27.421881
0.0,12,27.453743
0.0,61,27.45663
0.0,45,27.465172
0.0,324,27.467891
0.0,53,27.476644
0.0,113,27.476656
0.0,27,27.47666
0.0,25,27.482491
0.0,34,27.493817
0.49444443,182,27.493829
0.0,21,27.512388
0.0,324,27.528597
0.0,15,27.534297
0.0,261,27.542441
0.0,211,27.545441
0.0,85,27.553668
0.0,10,27.556603
0.0,37,27.559663
0.0,5,27.570642
0.0,43,27.594342
0.0,67,27.59704
