time/fps,time/total_timesteps,shield/actions_allowed,rollout/ep_rew_mean,time/iterations,shield/actions_block_ignored,shield/actions_blocked,shield/constant_delta,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/value_loss,train/n_updates,train/approx_kl,train/clip_range,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/loss,train/explained_variance,shield/stage,shield/transition_timestep,shield/ignore_prob
4239,3096576,2586561,0.8697856664657593,63,0,263205,,730,28.12,0.0003,0.002888927242020145,620,0.0016058926,0.2,0.018410237630208333,-0.17196505528020983,-0.0013634306835835256,0.007996181957423687,0.5450166463851929,,,
4236,3145728,2631717,0.8858928084373474,64,0,266921,,742,26.43,0.0003,0.002880699406584123,630,0.002470502,0.2,0.016982014973958334,-0.16751478439352166,-0.0009495268031969317,0.00019479927141219378,0.5484933853149414,,,
4233,3194880,2676783,0.8903571367263794,65,0,270779,,754,27.97,0.0003,0.002905468939752609,640,0.002531463,0.2,0.016300455729166666,-0.1755501253840824,-0.0009313874967726102,-0.00794597715139389,0.545468270778656,,,
4233,3244032,2722080,0.8799285888671875,66,0,274405,,766,28.34,0.0003,0.002534252899022249,650,0.0039046675,0.2,0.017344156901041668,-0.20686870508361607,-0.00149290459430631,-0.007831783965229988,0.5718034505844116,,,
4232,3293184,2767180,0.8867857456207275,67,0,278232,,778,28.92,0.0003,0.0030372514417952817,660,0.0029334873,0.2,0.036814371744791664,-0.22963141185076286,-0.0032593608195384148,0.003760288469493389,0.5505070686340332,,,
4232,3342336,2812622,0.8947141766548157,68,0,281749,,789,26.76,0.0003,0.0028683572982724096,670,0.0024246096,0.2,0.03183797200520833,-0.21870125979961205,-0.0027815960966108833,-0.01047533005475998,0.5541815757751465,,,
4231,3391488,2858014,0.904785692691803,69,0,285335,,801,26.66,0.0003,0.002660128332293728,680,0.0023502307,0.2,0.0333740234375,-0.21114106754927586,-0.0027296960363552597,-0.0038337819278240204,0.5773178339004517,,,
4231,3440640,2903559,0.8812143206596375,70,0,288759,,813,27.7,0.0003,0.0030318897820810283,690,0.0037098732,0.2,0.023952229817708334,-0.19772219456111392,-0.0018325613481768718,-0.002683978993445635,0.540423572063446,,,
4229,3489792,2948995,0.8906429409980774,71,0,292334,,825,27.88,0.0003,0.0025862621746758426,700,0.006343072,0.2,0.021891276041666668,-0.1781660584344839,-0.0020620795099603128,-0.001662210444919765,0.5851292610168457,,,
4228,3538944,2994216,0.8844643235206604,72,0,296119,,836,26.82,0.0003,0.0024798680213886353,710,0.0020162268,0.2,0.017584228515625,-0.1765968394931406,-0.0011449006430363322,-0.0002666639629751444,0.5823171734809875,,,
4227,3588096,3039516,0.8840357065200806,73,0,299837,,848,26.95,0.0003,0.0025837061281587617,720,0.0016466422,0.2,0.016493733723958334,-0.175547418758894,-0.0011153986307059919,-0.004913030192255974,0.5727709531784058,,,
4227,3637248,3084868,0.8721071481704712,74,0,303498,,860,30.39,0.0003,0.0023723278477215596,730,0.0036078505,0.2,0.028287760416666665,-0.19855354032479228,-0.002185768799881771,-0.0074951909482479095,0.5941920280456543,,,
4227,3686400,3130368,0.8790000081062317,75,0,307010,,872,28.58,0.0003,0.0025884968030974657,740,0.0022572768,0.2,0.0300537109375,-0.21196788842013728,-0.0034673273820468847,-0.003754315199330449,0.5598515868186951,,,
4227,3735552,3176032,0.8944999575614929,76,0,310400,,883,26.76,0.0003,0.0026751951424860937,750,0.014492427,0.2,0.032541910807291664,-0.19303530144970865,-0.00309900337694368,-0.005502047948539257,0.5522555112838745,,,
4224,3784704,3221742,0.9002141356468201,77,0,313738,,895,27.94,0.0003,0.0026261830313766645,760,0.0072275386,0.2,0.017144775390625,-0.16396814223068457,-0.0013138551197092359,-0.0012482355814427137,0.5751878023147583,,,
4222,3833856,3267429,0.8926070928573608,78,0,317107,,908,27.59,0.0003,0.002417228432993094,770,0.0018695627,0.2,0.013824462890625,-0.15955278266531725,-0.001001329257390656,-0.004422283265739679,0.6005091071128845,,,
4220,3883008,3313226,0.8992143273353577,79,0,320384,,920,28.22,0.0003,0.0027317686643073104,780,0.0026414583,0.2,0.016058349609375,-0.1559264226273323,-0.0011643003526235892,-0.007660786621272564,0.5668984651565552,,,
4217,3932160,3359046,0.8917500376701355,80,0,323662,,932,27.53,0.0003,0.002604500756751804,790,0.0013243932,0.2,0.011995442708333333,-0.15297826246824114,-0.0007218796313585092,-0.0036863181740045547,0.5627315044403076,,,
4216,3981312,3404863,0.8695713877677917,81,0,326932,,944,25.78,0.0003,0.002626996902169291,800,0.0015416074,0.2,0.013948567708333333,-0.15094635598749542,-0.0008463871754126255,0.0020480090752243996,0.5645102262496948,,,
4215,4030464,3450541,0.8996785879135132,82,0,330355,,956,28.09,0.0003,0.003024076275869447,810,0.0020788368,0.2,0.013612874348958333,-0.14488608866231517,-0.0007663857145720006,-0.0019565229304134846,0.5334314107894897,3,4000008,1
