rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/value_loss,train/entropy_loss
196.83,626,133120,0.0,65,212,-0.009402409619360697,0.0003,0.172216796875,0.015278644,0.4060512185096741,640,0.2,-0.005047009792178869,2.0745345482886533e-05,-1.2909449502825736
198.3,636,135168,0.0,66,212,-0.006078580233588582,0.0003,0.204296875,0.0155040305,0.7657769918441772,650,0.2,-0.026397641748189926,2.684486452864121e-05,-1.1606864422559737
206.27,646,137216,0.0,67,212,-0.0028213789308210837,0.0003,0.05400390625,0.010353585,0.7169942259788513,660,0.2,-0.010228397324681282,1.54665388595987e-05,-1.0822792008519173
205.3,655,139264,0.0,68,212,-0.008221409297402716,0.0003,0.11552734375,0.012189933,0.49992281198501587,670,0.2,0.0041320547461509705,1.961155399055059e-06,-1.115682358108461
208.09,664,141312,0.0,69,212,-0.006312251517374534,0.0003,0.142333984375,0.013576291,0.6569309234619141,680,0.2,-0.0011574628297239542,6.91176955793793e-06,-1.0814460057765245
212.0,675,143360,0.0,70,212,-0.007478225040540565,0.0003,0.137939453125,0.030505838,0.4895123839378357,690,0.2,-0.04757054150104523,2.440951901849786e-06,-1.2132763918489218
216.69,685,145408,0.0,71,212,-0.0038735887850634755,0.0003,0.126318359375,0.00986723,0.7432963848114014,700,0.2,0.014929530210793018,1.1595020990640138e-05,-1.105156140588224
224.78,694,147456,0.0,72,212,-0.004229994588240515,0.0003,0.03408203125,0.0054374044,0.7039661407470703,710,0.2,0.017492808401584625,9.951647535721974e-06,-1.0302942503243684
231.29,703,149504,0.0,73,212,-0.007502064850996248,0.0003,0.1509765625,0.02297097,0.746936559677124,720,0.2,-0.0007305978215299547,1.3818650373664809e-05,-0.954550176486373
233.34,714,151552,0.0,74,212,-0.0038509337719006,0.0003,0.13134765625,0.02068774,0.9229310750961304,730,0.2,-0.005968148820102215,3.5275799881162584e-05,-1.0514306634664536
228.32,725,153600,0.0,75,211,-0.004986423885566182,0.0003,0.1044921875,0.013299576,0.9383161067962646,740,0.2,0.008234814740717411,1.4850101645436099e-05,-1.0495713502168655
232.67,734,155648,0.0,76,212,-0.006020265967526939,0.0003,0.183740234375,0.018012557,0.8328623175621033,750,0.2,-0.041485097259283066,3.0641540157461125e-05,-1.0023680694401265
231.3,744,157696,0.0,77,211,-0.008890034571231808,0.0003,0.200390625,0.036446057,0.9101675152778625,760,0.2,-0.023356778547167778,1.351590065574726e-05,-1.1893830105662346
