time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,train/loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/clip_fraction,train/explained_variance,train/value_loss,train/clip_range,train/learning_rate
69632,0.8775714100000002,139,500,28.97,34,-0.0023257758002728224,-0.41363401981070635,-0.00403035114868544,0.005801698,330,0.059130859375,0.4565585255622864,0.0030033350394660374,0.2,0.0003
71680,0.86699999,143,499,29.43,35,0.0037918840534985065,-0.42773475125432014,-0.006119345063052606,0.0060049533,340,0.065478515625,0.32066255807876587,0.006305435536341974,0.2,0.0003
73728,0.8759642500000001,147,499,26.75,36,-0.016255132853984833,-0.41871684780344365,-0.0035487909146468153,0.0068178214,350,0.050732421875,0.32326871156692505,0.006926318426121725,0.2,0.0003
75776,0.87167856,151,498,28.63,37,-0.024044519290328026,-0.35411066487431525,-0.010167265876225429,0.01036247,360,0.080517578125,0.31068211793899536,0.006466144160367548,0.2,0.0003
77824,0.8806785900000001,156,498,28.06,38,-0.013470122590661049,-0.3804980207234621,-0.002751541425095638,0.008889491,370,0.046630859375,0.3918383717536926,0.010592329045175574,0.2,0.0003
79872,0.9030714399999998,160,498,27.14,39,-0.005260964389890432,-0.38518283143639565,-0.002176103834062815,0.009735879,380,0.068017578125,0.2395796775817871,0.00786348455294501,0.2,0.0003
81920,0.85932144,164,497,28.47,40,0.041666220873594284,-0.33383826673962175,-0.0070979301512124945,0.009962694,390,0.0662109375,0.3364253640174866,0.0027900834305910394,0.2,0.0003
83968,0.8425357199999999,168,497,27.87,41,0.007428305689245462,-0.35816568532027304,-0.004089263169589685,0.005809622,400,0.056591796875,0.3870493769645691,0.006422844226835878,0.2,0.0003
86016,0.87157141,172,497,27.91,42,-0.008596090599894524,-0.381399167701602,-0.008127462666016072,0.011218516,410,0.07119140625,0.31407439708709717,0.006799762420996558,0.2,0.0003
88064,0.8988928300000001,177,497,28.31,43,0.00462778564542532,-0.3530324444640428,-0.004117056716495426,0.011651551,420,0.0611328125,0.48089659214019775,0.004199346653331304,0.2,0.0003
90112,0.8662857000000002,181,497,26.75,44,-0.019372615963220596,-0.3777068526484072,-0.0042185320649878125,0.006862319,430,0.063330078125,0.5852420330047607,0.0024772983844741246,0.2,0.0003
