time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/policy_gradient_loss,train/value_loss,train/clip_range,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/learning_rate,train/entropy_loss,train/loss
4881,17.82,2162688,44,443,0.7495664954185486,-0.00192125067806046,0.018351885244919687,0.2,0.026104736328125,0.021748066,0.2876637578010559,430,0.0003,-0.16780000519162666,0.004518096335232258
4880,18.9,2211840,45,453,0.7861914038658142,-0.0010274894661051804,0.017274410342603613,0.2,0.022056070963541667,0.0023285209,0.29472440481185913,440,0.0003,-0.17996563403091084,0.007337341085076332
4879,19.1,2260992,46,463,0.7752421498298645,-0.0013373216904559134,0.01702578072048103,0.2,0.020589192708333332,0.0027818661,0.28453439474105835,450,0.0003,-0.17157609212445096,0.014739789068698883
4878,19.84,2310144,47,473,0.8327109813690186,-0.0010593413686365238,0.017755953447097756,0.2,0.016359456380208335,0.0019011005,0.28169769048690796,460,0.0003,-0.15867889973257357,0.007777799852192402
4878,19.68,2359296,48,483,0.8032031059265137,-0.0015687543422245654,0.01747130111398292,0.2,0.026291910807291666,0.004261591,0.28173643350601196,470,0.0003,-0.1639879726455547,0.007691750302910805
4877,19.82,2408448,49,493,0.822324275970459,-0.002388077017379449,0.01713753896134828,0.2,0.043634033203125,0.004496936,0.2795354723930359,480,0.0003,-0.2082126059491808,0.008350626565515995
4877,18.23,2457600,50,503,0.7202343940734863,-0.0027611871274833295,0.016757391026476397,0.2,0.043843587239583336,0.038887184,0.28488773107528687,490,0.0003,-0.1807494435692206,0.008700637146830559
4876,17.93,2506752,51,514,0.7399531602859497,-0.001701205073853392,0.016479655076303366,0.2,0.02293701171875,0.008665181,0.29448676109313965,500,0.0003,-0.1580718174382734,0.005865348037332296
4873,16.76,2555904,52,524,0.7534688711166382,-0.0010183311090865268,0.017028580125285468,0.2,0.015767415364583332,0.0015815728,0.28823959827423096,510,0.0003,-0.1428245238571738,0.009924379177391529
4871,18.62,2605056,53,534,0.7996366024017334,-0.0008849227147341783,0.01906981046073876,0.2,0.016520182291666668,0.0023294853,0.2701496481895447,520,0.0003,-0.13451747533787664,0.009518629871308804
4870,18.9,2654208,54,544,0.7766483426094055,-0.0009773486634609677,0.019841729093604953,0.2,0.015871175130208335,0.0031447483,0.26122599840164185,530,0.0003,-0.13310786218692858,0.004748792387545109
4868,17.35,2703360,55,555,0.7724140882492065,-0.0008288518148522902,0.017291213256248737,0.2,0.012630208333333334,0.0019888685,0.288366436958313,540,0.0003,-0.12406487134673322,0.007512245327234268
4865,19.86,2752512,56,565,0.813976526260376,-0.0009502350724384693,0.017936273035350798,0.2,0.015952555338541667,0.0034254824,0.28138071298599243,550,0.0003,-0.13178256135821964,0.009511939249932766
4863,18.62,2801664,57,576,0.7877382636070251,-0.0009603271377272904,0.018205159527133218,0.2,0.01434326171875,0.0017384893,0.27686595916748047,560,0.0003,-0.12753866009103756,0.005976558662950993
4861,16.91,2850816,58,586,0.7643125057220459,-0.0006749120912597088,0.017898634233521685,0.2,0.013728841145833334,0.0014588261,0.2780609130859375,570,0.0003,-0.12891807208846634,0.010734369978308678
4859,18.19,2899968,59,596,0.7577383518218994,-0.0006656803383521037,0.01954574299622133,0.2,0.01375732421875,0.004878772,0.26969772577285767,580,0.0003,-0.13718867350447303,0.0025840485468506813
4857,18.75,2949120,60,607,0.7584765553474426,-0.0010429747620643562,0.016822744993745194,0.2,0.019521077473958332,0.0029070266,0.2820034623146057,590,0.0003,-0.1609770688577555,0.0047319307923316956
4856,17.98,2998272,61,617,0.7400937080383301,-0.0016403210086233836,0.01692785477716825,0.2,0.030515543619791665,0.003542874,0.2846840023994446,600,0.0003,-0.17007354789723952,0.014540541917085648
4856,21.02,3047424,62,627,0.8373320698738098,-0.001747551944663428,0.018666361671542595,0.2,0.03778279622395833,0.012545295,0.2720627188682556,610,0.0003,-0.16980241044269254,0.005227026529610157
4856,17.48,3096576,63,637,0.7318164110183716,-0.0009758025291375816,0.017682818278020325,0.2,0.017995198567708332,0.0038162398,0.27430659532546997,620,0.0003,-0.1568410113453865,0.01152359414845705
4856,18.95,3145728,64,647,0.8144688606262207,-0.0008677504465595121,0.018662349036943245,0.2,0.015871175130208335,0.0052210405,0.2708803415298462,630,0.0003,-0.14225675809818009,0.006281489040702581
4856,19.09,3194880,65,657,0.785839855670929,-0.0014590734728092988,0.017757380484060073,0.2,0.027726236979166666,0.0057844655,0.27973276376724243,640,0.0003,-0.1551237449515611,0.010493823327124119
4856,19.24,3244032,66,668,0.7854178547859192,-0.001258833169049467,0.018217684200984272,0.2,0.03399251302083333,0.009339501,0.281494677066803,650,0.0003,-0.17840849528632438,0.006106772925704718
4856,17.81,3293184,67,678,0.76953125,-0.0017100203621642626,0.017342214164576337,0.2,0.029010009765625,0.0037235345,0.2959545850753784,660,0.0003,-0.17405953291648377,0.002140694297850132
4856,18.5,3342336,68,688,0.7486875653266907,-0.001469162344437791,0.01855689861040446,0.2,0.0239013671875,0.03936613,0.2780342698097229,670,0.0003,-0.15311221888211246,0.0020981207489967346
4856,16.74,3391488,69,698,0.7053671479225159,-0.0009818245636476302,0.017411282226142553,0.2,0.017671712239583335,0.002180971,0.2895565629005432,680,0.0003,-0.147771478141658,0.006801925599575043
4856,18.39,3440640,70,708,0.8073515295982361,-0.001465299517318878,0.017255603012502736,0.2,0.021866861979166666,0.0016454355,0.29397690296173096,690,0.0003,-0.15105100598884746,0.005160442553460598
4856,16.77,3489792,71,718,0.7321679592132568,-0.0009721450521586424,0.017559189832293973,0.2,0.019712320963541665,0.0017545782,0.2812095284461975,700,0.0003,-0.1462458033968384,0.013566394336521626
4856,18.51,3538944,72,728,0.748160183429718,-0.0013398825880358346,0.017752485877038756,0.2,0.0204345703125,0.020779157,0.28335803747177124,710,0.0003,-0.13374211626748245,0.011013471521437168
4856,18.82,3588096,73,738,0.7759453058242798,-0.000887262889076131,0.020111713045237897,0.2,0.015043131510416667,0.00590937,0.2697070837020874,720,0.0003,-0.13311486158830424,0.014617246575653553
