time/fps,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/iterations,train/loss,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/clip_range,train/value_loss,train/clip_fraction,train/explained_variance,train/n_updates,shield_cutoff_timestep
477,27.49,167936,351,0.86371431,82,0.007753470912575722,-0.4347299816086888,0.024738163,-0.008469646875164471,0.0003,0.2,0.007436567350305267,0.131982421875,0.32832860946655273,810,
476,25.74,169984,356,0.86142858,83,-0.011374849826097488,-0.40168017158284786,0.019736286,-0.010784575004072395,0.0003,0.2,0.005262670239972067,0.112255859375,0.4038217067718506,820,
476,24.82,172032,361,0.8728572000000001,84,-0.007819109596312046,-0.3867721566930413,0.0097684115,-0.008475643304700497,0.0003,0.2,0.008937600011267931,0.08818359375,0.4114654064178467,830,
476,23.94,174080,365,0.8856429,85,0.002183692529797554,-0.3524565647356212,0.012670612,-0.006641359475179342,0.0003,0.2,0.007476253993445425,0.0671875,0.31790709495544434,840,
475,26.2,176128,370,0.8869285800000002,86,-0.02186756767332554,-0.36430711383000014,0.016687468,-0.007770715224614833,0.0003,0.2,0.004776798636521562,0.080859375,0.36216700077056885,850,
475,25.98,178176,374,0.8786071200000001,87,-0.014309355989098549,-0.4189349303022027,0.037546992,-0.01978516883100383,0.0003,0.2,0.0022590644970478025,0.148974609375,0.5716150403022766,860,
475,26.45,180224,379,0.89567853,88,-0.011946102604269981,-0.4060157946310937,0.012183813,-0.007308819737227168,0.0003,0.2,0.005550598801346496,0.0869140625,0.36190110445022583,870,
475,23.69,182272,383,0.84860711,89,-0.01786196418106556,-0.3836944891139865,0.020809356,-0.010209049239347224,0.0003,0.2,0.0029341754558117827,0.107763671875,0.5156291723251343,880,
474,23.25,184320,388,0.8414285099999997,90,-0.02037702314555645,-0.37340841684490444,0.022290494,-0.00905243203160353,0.0003,0.2,0.013520152626369963,0.093359375,0.285522997379303,890,
474,23.87,186368,392,0.84785715,91,-0.014778399839997292,-0.4054370304569602,0.018168971,-0.005737668681831565,0.0003,0.2,0.017460155859589578,0.09013671875,0.19883334636688232,900,
474,26.12,188416,397,0.8602857500000001,92,0.008810670115053654,-0.42621845873072745,0.012626099,-0.00821832355868537,0.0003,0.2,0.01412035490757262,0.08115234375,0.27129387855529785,910,
474,24.6,190464,401,0.8649643100000002,93,0.015726612880825996,-0.47989123268052936,0.024599368,-0.009540535519772676,0.0003,0.2,0.007769321894011227,0.10634765625,0.3080207109451294,920,
473,25.11,192512,406,0.8618928600000001,94,-0.0013046199455857277,-0.5024876249954104,0.01649188,-0.007846976948349038,0.0003,0.2,0.009722433651404572,0.08134765625,0.3610575795173645,930,
473,24.95,194560,410,0.84317861,95,-0.02797425538301468,-0.5019010866060853,0.012536211,-0.008886683709715727,0.0003,0.2,0.008102511481047259,0.10830078125,0.3609470725059509,940,
473,25.72,196608,415,0.8818571800000001,96,-0.003438970074057579,-0.5122675562277437,0.012771038,-0.006180287701135967,0.0003,0.2,0.01082828609578428,0.0876953125,0.27769482135772705,950,
472,24.8,198656,420,0.88292858,97,0.0009994418360292912,-0.5071993650868535,0.021640938,-0.004871812451892765,0.0003,0.2,0.008887728896661428,0.13427734375,0.2944796681404114,960,
472,24.14,200704,424,0.86671428,98,0.015114356763660908,-0.4230298384092748,0.008224109,-0.005315321785747074,0.0003,0.2,0.0058357392812467875,0.0669921875,0.3834491968154907,970,
