time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/policy_gradient_loss,train/value_loss,train/clip_range,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/learning_rate,train/entropy_loss,train/loss
4863,188.49,3784704,77,778,0.0,-0.012497612932323439,3.5402376925027303e-12,0.2,0.178216552734375,0.02341882,-3.109541416168213,760,0.0003,-1.3901868499194583,0.0023739151656627655
4863,192.4,3833856,78,788,0.0,-0.0152571742436218,1.0005486138499457e-11,0.2,0.187420654296875,0.021432146,-1.5754752159118652,770,0.0003,-1.3982178294410308,-0.02732553705573082
4863,196.55,3883008,79,798,0.0,-0.012324424980458085,1.8418073652374957e-13,0.2,0.174407958984375,0.020616572,-1.829078197479248,780,0.0003,-1.4151422517374157,0.021443404257297516
4863,192.16,3932160,80,808,0.0,-0.014899242299422136,3.416215487867008e-11,0.2,0.19294840494791668,0.024666473,-2.3275628089904785,790,0.0003,-1.408160984888673,-0.01918359100818634
4864,199.1,3981312,81,818,0.0,-0.011910563481918265,1.7715668510458126e-13,0.2,0.17982177734375,0.024164302,-1.772336721420288,800,0.0003,-1.3675853529324133,-0.022106222808361053
4864,197.32,4030464,82,828,0.0,-0.013425762687438692,9.470924638698029e-11,0.2,0.18152872721354166,0.02530838,-0.525619626045227,810,0.0003,-1.394919836272796,-0.008461033925414085
4863,196.38,4079616,83,838,0.0,-0.010686386632642098,9.313214203599668e-15,0.2,0.17381591796875,0.020061912,-0.3005824089050293,820,0.0003,-1.3708363328129054,-0.011508355848491192
4863,200.0,4128768,84,848,0.0,-0.008946303845944688,1.45524134665194e-11,0.2,0.16636759440104168,0.018823449,-0.04999279975891113,830,0.0003,-1.3659938724711538,-0.0010431278496980667
4863,193.11,4177920,85,858,0.0,-0.009862923478431184,1.1112391189264311e-10,0.2,0.17804361979166666,0.019096803,-0.7842108011245728,840,0.0003,-1.3613481306160489,-0.008656127378344536
4863,197.77,4227072,86,869,0.0,-0.009209712488336663,5.695405125055136e-11,0.2,0.15740559895833334,0.015929213,-0.07958483695983887,850,0.0003,-1.3633124898498257,-0.01519446074962616
4863,196.09,4276224,87,879,0.0,-0.01393890420210179,8.106036589808157e-13,0.2,0.17527872721354168,0.023953976,-1.5070061683654785,860,0.0003,-1.3718350594242414,-0.01461067795753479
4861,197.81,4325376,88,889,0.0,-0.010861647743028394,4.5255022114420787e-10,0.2,0.16395060221354166,0.020587297,-1.2519721984863281,870,0.0003,-1.3629426195596654,-0.005657610483467579
4860,196.78,4374528,89,900,0.0,-0.008317692703470433,2.023484244519755e-15,0.2,0.16409098307291667,0.018460494,-0.42544031143188477,880,0.0003,-1.3591733153288563,-0.014549493789672852
4860,199.08,4423680,90,910,0.0,-0.010639623350774249,2.086767664994129e-14,0.2,0.194073486328125,0.02708534,-1.8569023609161377,890,0.0003,-1.3632294859116276,-0.015453806146979332
4860,196.08,4472832,91,920,0.0,-0.012686889920951216,3.680146113745713e-11,0.2,0.18145955403645833,0.026191676,-3.479328155517578,900,0.0003,-1.3807676807666818,-0.0085236094892025
