#{"t_start": 1773065012.0891163, "env_id": "None"}
r,l,t
0.0,252,5.281783
0.0,71,5.287896
0.0,201,5.291869
0.0,226,5.295792
0.0,54,5.299708
0.0,10,5.30751
0.0,252,5.317337
0.0,17,5.329345
0.0,3,5.335129
0.0,37,5.33902
0.0,42,5.363914
0.0,25,5.366004
0.0,124,5.366017
0.0,252,5.373567
0.0,147,5.383615
0.0,122,5.383627
0.0,252,5.383632
0.0,252,5.397511
0.0,252,5.397523
0.0,54,5.405648
0.0,60,5.40968
0.0,19,5.421128
0.0,87,5.425061
0.0,84,5.429091
0.0,16,5.429103
0.0,33,5.431153
0.0,13,5.454052
0.0,17,5.457934
0.0,96,5.463788
0.0,68,5.467735
0.0,86,5.475368
0.0,25,5.477329
0.0,34,5.486845
0.0,3,5.492507
0.0,9,5.494563
0.0,67,5.49458
0.0,45,5.496508
0.0,127,5.500431
0.0,2,5.500443
0.0,252,5.50241
0.0,2,5.504587
0.0,41,5.510323
0.0,71,5.535272
0.0,252,5.541139
0.0,138,5.541152
0.0,75,5.551
0.0,44,5.553109
0.0,252,5.564621
0.0,16,5.56681
0.0,42,5.584217
0.0,40,5.588181
0.0,117,5.611068
0.0,64,5.618826
0.0,27,5.618839
0.0,84,5.626664
0.0,5,5.62871
0.0,12,5.651508
0.0,19,5.662863
0.0,40,5.66488
0.0,93,5.674716
0.0,73,5.68242
0.0,14,5.692216
0.0,80,5.696139
0.0,3,5.70208
0.0,252,5.707889
0.0,111,5.715871
0.0,3,5.721795
0.0,62,5.739431
0.0,252,5.758922
0.0,11,5.761172
0.0,33,5.772874
0.0,5,5.78285
0.0,252,5.830189
0.0,252,5.857282
0.0,92,5.863364
0.0,252,5.865364
0.0,4,5.871396
0.0,252,5.875386
0.0,7,5.879392
0.0,36,5.900535
0.0,24,5.904514
0.0,73,5.925602
0.0,252,5.945154
0.0,125,5.947358
0.0,252,5.949398
0.0,252,5.967371
0.0,12,5.971544
0.0,169,5.983429
0.0,252,5.985451
0.0,252,5.997135
0.0,65,5.999359
0.0,66,6.005229
0.0,5,6.009242
0.0,240,6.021003
0.0,4,6.02885
0.0,80,6.036593
0.0,252,6.046404
0.0,147,6.048605
0.31071427,193,6.054518
0.0,252,6.05849
0.0,14,6.064502
0.0,252,6.078109
0.0,45,6.085984
0.0,60,6.103541
0.0,252,6.105619
0.0,31,11.993515
0.0,29,11.999414
0.0,31,11.999429
0.0,17,12.003417
0.0,10,12.007381
0.0,9,12.01132
0.0,64,12.015371
0.0,36,12.019381
0.0,3,12.021395
0.0,87,12.023435
0.0,8,12.027421
0.0,35,12.031567
0.0,7,12.037457
0.0,252,12.043451
0.0,7,12.045682
0.0,9,12.05518
0.0,137,12.055192
0.0,28,12.062705
0.0,35,12.068473
0.0,33,12.068486
0.0,252,12.072361
0.0,8,12.0784
0.0,44,12.086025
0.0,3,12.091745
0.0,93,12.095679
0.0,13,12.097713
0.0,252,12.101765
0.0,2,12.101778
0.0,151,12.107724
0.0,61,12.109871
0.0,163,12.109883
0.0,16,12.109888
0.0,6,12.113685
0.0,114,12.11762
0.0,4,12.12167
0.0,34,12.121682
0.0,8,12.12367
0.0,2,12.125651
0.0,5,12.133388
0.0,4,12.1334
0.0,7,12.135336
0.0,252,12.141057
0.0,3,12.147071
0.0,20,12.149096
0.0,158,12.166838
0.0,35,12.170764
0.0,55,12.176619
0.0,25,12.182403
0.0,47,12.184426
0.0,18,12.184437
0.0,64,12.194111
0.0,76,12.194124
0.0,7,12.196041
0.0,45,12.198121
0.0,41,12.198133
0.0,4,12.201981
0.0,90,12.204061
0.0,10,12.204071
0.0,21,12.207921
0.0,57,12.207933
0.0,3,12.207938
0.0,20,12.2099
0.0,18,12.211856
0.0,4,12.21566
0.0,13,12.219556
0.0,103,12.223597
0.0,4,12.227565
0.0,7,12.229596
0.0,2,12.231592
0.0,109,12.233578
0.0,19,12.235628
0.0,4,12.239624
0.0,158,12.241645
0.0,10,12.243683
0.0,99,12.249581
0.0,7,12.249596
0.0,9,12.26111
0.0,6,12.261122
0.0,2,12.265004
0.0,30,12.270816
0.0,11,12.270829
0.0,43,12.282279
0.0,6,12.282291
0.0,214,12.288032
0.0,128,12.293686
0.0,3,12.299547
0.0,18,12.29956
0.0,38,12.307498
0.0,41,12.309552
0.0,54,12.315497
0.0,23,12.315509
0.0,31,12.32136
0.0,252,12.32531
0.0,10,12.329512
0.0,252,12.329524
0.0,7,12.335578
0.0,4,12.337656
0.0,66,12.337669
0.0,17,12.341623
0.0,27,12.341635
0.0,3,12.343651
0.0,86,12.353471
0.0,3,12.35938
0.0,41,12.363343
0.0,17,12.363355
0.0,5,12.369095
0.0,4,12.371084
0.0,25,12.374949
0.0,41,12.380685
0.0,26,12.386448
0.0,37,12.388411
0.0,93,12.390389
0.0,80,12.396156
0.0,99,12.398133
0.0,13,12.405823
0.0,10,12.407812
0.0,141,12.411735
0.0,5,12.417529
0.0,116,12.423373
0.0,13,12.431345
0.0,12,12.435331
0.0,49,12.437356
0.0,168,12.439366
0.0,3,12.443297
0.0,5,12.449135
0.0,32,12.453072
0.0,6,12.455116
0.0,4,12.460993
0.0,161,12.46303
0.0,20,12.463042
0.0,18,12.466929
0.0,37,12.468969
0.0,7,12.474773
0.0,51,12.474789
0.0,82,12.476856
0.0,183,12.492045
0.0,58,12.499495
0.0,18,12.501459
0.0,136,12.507174
0.0,27,12.507187
0.0,47,12.509188
0.0,20,12.515036
0.0,80,12.518941
0.0,30,12.520977
0.0,114,12.522954
0.0,3,12.526903
0.0,3,12.528935
0.0,53,12.538604
0.0,5,12.54824
0.0,53,12.552236
0.0,42,12.556186
0.0,58,12.575192
0.0,44,12.57716
0.0,36,12.579136
0.0,20,12.586971
0.0,9,12.596572
0.0,21,12.596585
0.0,119,12.602462
0.0,56,12.616518
0.0,61,12.618594
0.0,26,12.626406
0.0,5,12.62844
0.0,13,12.628451
0.0,78,12.653585
0.0,75,12.653601
0.0,39,12.663207
0.0,20,12.667176
0.0,39,12.672888
0.0,53,12.680513
0.0,28,12.682584
0.0,7,12.686595
0.0,3,12.688643
0.0,13,12.692633
0.0,85,12.694711
0.0,91,12.696843
0.0,252,12.696853
0.0,12,12.720162
0.0,35,12.731475
0.27142859,204,12.735431
0.0,110,12.74134
0.0,74,12.741352
0.0,14,12.762618
0.0,61,12.772611
0.0,252,12.774718
0.0,76,12.774731
0.0,41,12.77696
0.0,2,12.778957
0.0,55,12.788644
0.0,163,12.792637
0.0,74,12.798361
0.0,7,12.806242
0.0,61,12.806261
0.0,20,12.812135
0.0,20,12.817991
0.0,4,12.819961
0.0,9,12.823783
0.0,183,12.825787
0.0,6,12.831674
0.0,252,12.833678
0.0,252,12.835898
0.0,75,12.835908
0.0,3,12.840024
0.0,2,12.84397
0.0,78,12.846004
0.0,45,12.85185
0.0,17,12.851862
0.0,17,12.857724
0.0,252,12.861733
0.0,4,12.865795
0.0,8,12.877354
0.0,54,12.883323
0.0,31,12.887334
0.0,252,12.891323
0.0,16,12.897272
0.0,58,12.903036
0.0,30,12.905016
0.0,5,12.907041
0.0,15,12.907053
0.0,31,12.912643
0.0,96,12.930341
0.0,2,12.934469
0.0,57,12.948381
0.0,22,12.948394
0.0,5,12.958066
0.0,27,12.960091
0.0,29,12.960101
0.0,97,12.966041
0.0,5,12.968109
0.0,5,12.977728
0.0,74,12.981665
0.0,122,12.981677
0.0,98,12.991347
0.0,17,12.993336
0.0,24,12.995407
0.0,2,12.995419
0.0,11,12.999319
0.0,37,13.006988
0.0,252,13.009035
0.0,6,13.011223
0.0,235,13.013246
0.46071428,151,13.017159
0.0,6,13.01915
0.0,6,13.030743
0.0,104,13.036701
0.0,76,13.04051
0.0,47,13.051867
0.0,24,13.057666
0.0,3,13.057678
0.0,10,13.0597
0.0,83,13.069485
0.0,96,13.07154
0.0,8,13.075512
0.0,7,13.083294
0.0,55,13.089093
0.0,28,13.09114
0.0,54,13.098832
0.0,9,13.100832
0.0,56,13.104895
0.0,3,13.104907
0.0,26,13.108763
0.0,136,13.110761
0.0,252,13.110773
0.0,13,13.114895
0.0,3,13.114908
0.0,4,13.122629
0.0,36,13.128548
0.0,112,13.132442
0.0,15,13.134409
0.0,11,13.136386
0.0,3,13.140434
0.0,147,13.140446
0.0,16,13.142517
0.0,7,13.142529
0.0,4,13.144462
0.0,36,13.146423
0.0,2,13.148435
0.0,4,13.148445
0.0,3,13.152378
0.0,32,13.154394
0.0,17,13.165988
0.0,8,13.169946
0.8142857,52,13.173941
0.0,91,13.173953
0.0,99,13.175956
0.0,82,13.177972
0.0,14,13.179921
0.0,252,13.189445
0.0,24,13.195511
0.0,28,13.195523
0.0,14,13.201115
0.0,6,13.201127
0.0,50,13.203104
0.0,50,13.208804
0.0,207,13.212823
0.0,60,13.21875
0.0,31,13.226658
0.0,252,13.226671
0.0,20,13.234876
0.0,56,13.257547
0.0,45,13.25756
0.0,34,13.267016
0.0,6,13.269031
0.0,34,13.274778
0.0,52,13.278788
0.0,55,13.280831
0.0,45,13.282973
0.0,2,13.282985
0.0,7,13.296758
0.0,51,13.300682
0.0,20,13.306611
0.0,17,13.308756
0.0,85,13.308767
0.0,9,13.314719
0.0,74,13.324521
0.0,26,13.332437
0.0,10,13.334444
0.0,8,13.340389
0.0,6,13.344431
0.0,56,13.344443
0.0,5,13.35036
0.0,24,13.354357
0.0,201,13.360311
0.0,241,13.360323
0.0,6,13.366177
0.0,12,13.368207
0.0,126,13.370352
0.0,5,13.370363
0.0,2,13.370368
0.0,3,13.37616
0.0,9,13.378151
0.0,45,13.389646
0.0,20,13.389658
0.0,187,13.397291
0.0,2,13.401196
0.0,50,13.406966
0.0,27,13.42247
0.0,30,13.426499
0.0,2,13.426512
0.0,110,13.43438
0.0,135,13.440227
0.0,55,13.44227
0.0,4,13.442283
0.0,153,13.442287
0.0,35,13.446107
0.0,119,13.459492
0.0,49,13.465416
0.0,12,13.465429
0.0,36,13.471174
0.0,15,13.475108
0.0,27,13.478952
0.0,9,13.482954
0.0,4,13.482967
0.0,23,13.486907
0.0,242,13.486919
0.0,133,13.486924
0.0,25,13.48889
0.0,7,13.496623
0.0,62,13.496635
0.0,6,13.498669
0.0,22,13.502523
0.0,252,13.502536
0.0,82,13.504718
0.0,3,13.504728
0.0,3,13.508567
0.0,105,13.514392
0.0,5,13.514405
0.0,6,13.51441
0.0,15,13.516495
0.0,10,13.516505
0.0,2,13.518592
0.0,5,13.518604
0.0,17,13.520694
0.0,2,13.520704
0.0,51,13.5265
0.0,44,13.528517
0.0,6,13.530542
0.0,6,13.532667
0.0,6,13.532677
0.0,3,13.532682
0.0,27,13.536668
0.0,2,13.53668
0.0,16,13.548165
0.0,8,13.548177
0.0,3,13.554106
0.0,34,13.556106
0.0,5,13.558128
0.0,87,13.560169
0.0,20,13.56959
0.0,29,13.571566
0.0,10,13.57365
0.0,19,13.573662
0.0,6,13.585063
0.0,9,13.587042
0.0,33,13.596694
0.0,172,13.606249
0.0,208,13.619712
0.0,28,13.625516
0.0,59,13.633306
0.0,26,13.635272
0.0,6,13.637237
0.0,39,13.648968
0.0,9,13.654805
0.0,36,13.656893
0.0,232,13.656904
0.0,22,13.662663
0.0,5,13.666618
0.0,72,13.676234
0.0,9,13.68014
0.0,9,13.68407
0.0,67,13.688121
0.0,2,13.688133
0.0,95,13.690191
0.0,4,13.69602
0.0,4,13.698032
0.0,19,13.716859
0.0,33,13.72069
0.0,14,13.722683
0.0,2,13.724623
0.0,2,13.728467
0.0,242,13.730634
0.0,28,13.730646
0.0,2,13.732707
0.0,2,13.734739
0.0,21,13.738789
0.0,13,13.742916
0.0,28,13.742928
0.0,6,13.744908
0.0,5,13.752917
0.0,17,13.764336
0.70357144,83,13.768281
0.0,3,13.770349
0.0,65,13.776441
0.0,252,13.776453
0.0,27,13.776458
0.0,21,13.780599
0.0,3,13.782648
0.0,124,13.797987
0.0,167,13.80564
0.0,94,13.817102
0.0,23,13.821141
0.0,182,13.821154
0.0,2,13.825117
0.0,14,13.833052
0.0,50,13.833065
0.0,186,13.835112
0.0,4,13.842962
0.0,21,13.858817
0.0,13,13.858829
0.17142858,232,13.860882
0.0,36,13.868655
0.0,49,13.872559
0.0,194,13.876394
0.0,51,13.882323
0.0,252,13.882336
0.0,10,13.892404
0.0,6,13.904016
0.0,19,13.906001
0.0,45,13.909822
0.0,16,13.913728
0.0,4,13.91374
0.0,20,13.915788
0.0,29,13.915798
0.0,29,13.917897
0.0,70,13.917909
0.0,4,13.92359
0.0,88,13.925513
0.0,8,13.929358
0.0,9,13.933297
0.0,8,13.933309
0.0,15,13.942625
0.0,178,13.944552
0.0,2,13.948312
0.0,24,13.950235
0.0,10,13.952205
0.0,2,13.956089
0.0,20,13.971565
0.0,120,13.977531
0.0,15,13.977544
0.0,6,13.988966
0.0,67,13.988978
0.0,6,13.988983
0.0,220,13.988986
0.0,79,13.996458
0.0,187,14.000327
0.0,40,14.006186
0.0,252,14.006198
0.0,34,14.008398
0.0,6,14.008408
0.0,3,14.0142
0.0,10,14.020128
0.0,252,14.020141
0.0,10,14.026222
0.0,19,14.026234
0.0,4,14.028286
0.0,2,14.030313
0.0,9,14.032422
0.0,12,14.032432
0.0,45,14.038347
0.0,32,14.051838
0.0,17,14.063594
0.0,3,14.069592
0.0,32,14.069604
0.0,9,14.069609
0.0,27,14.079327
0.0,63,14.07934
0.0,132,14.083221
0.0,3,14.085402
0.0,8,14.085412
0.0,82,14.085417
0.0,88,14.089402
0.0,11,14.09146
0.0,34,14.099253
0.0,4,14.099266
0.0,232,14.109049
0.0,37,14.111085
0.0,14,14.111097
0.0,43,14.113089
0.0,5,14.122837
0.0,7,14.122849
0.0,195,14.126609
0.0,22,14.141856
0.0,17,14.143854
0.0,89,14.146049
0.0,18,14.146061
0.0,80,14.146066
0.0,162,14.150006
0.0,5,14.155946
0.0,38,14.159925
0.0,126,14.169548
0.0,5,14.179131
0.0,58,14.19255
0.0,59,14.200322
0.0,28,14.204254
0.0,7,14.206322
0.0,35,14.210255
0.0,43,14.210268
0.0,37,14.21598
0.0,4,14.218142
0.0,61,14.218154
0.0,230,14.220177
0.0,105,14.225918
0.0,54,14.227895
0.0,6,14.229899
0.0,4,14.23756
0.0,8,14.241396
0.0,89,14.243366
0.0,51,14.254764
0.0,252,14.260736
0.0,31,14.260748
0.0,60,14.26294
0.0,32,14.266816
0.0,7,14.276375
0.0,32,14.280331
0.0,10,14.280343
0.0,5,14.286191
0.0,37,14.288203
0.0,110,14.299927
0.0,46,14.29994
0.0,35,14.309678
0.0,9,14.317487
0.0,17,14.319541
0.0,47,14.32915
0.0,89,14.333145
0.0,12,14.333158
0.0,47,14.335231
0.0,18,14.335243
0.0,4,14.342976
0.0,14,14.345071
0.0,6,14.345081
0.0,42,14.348908
0.0,46,14.350876
0.0,7,14.35844
0.0,168,14.36061
0.0,190,14.36062
0.0,9,14.360625
0.0,2,14.364449
0.0,8,14.36641
0.0,14,14.372123
0.0,7,14.374202
0.0,252,14.374214
0.0,2,14.378109
0.0,11,14.380083
0.0,5,14.382044
0.0,26,14.383976
0.0,3,14.385876
0.0,4,14.389645
0.0,37,14.391608
0.0,110,14.393525
0.0,16,14.395407
0.0,12,14.397338
0.0,32,14.397349
0.0,252,14.401023
0.0,30,14.406904
0.0,11,14.406916
0.0,2,14.410733
0.0,68,14.41282
0.0,81,14.41283
0.0,11,14.414803
0.0,108,14.416862
0.0,13,14.416872
0.0,168,14.416877
0.0,3,14.41886
0.0,13,14.420928
0.0,4,14.420938
0.0,15,14.426714
0.0,4,14.428695
0.0,2,14.432719
0.0,13,14.432732
0.0,36,14.436653
0.0,7,14.440448
0.0,6,14.444325
0.0,12,14.444337
0.0,113,14.448084
0.0,18,14.452029
0.0,35,14.452041
0.0,4,14.452046
0.0,19,14.453989
0.0,2,14.456025
0.0,12,14.456035
0.0,11,14.458058
0.0,50,14.45807
0.0,23,14.461889
0.0,24,14.465731
0.0,34,14.467712
0.0,6,14.469716
0.0,10,14.471673
0.0,39,14.473701
0.0,2,14.47767
0.0,5,14.47966
0.0,6,14.483598
0.0,10,14.485545
0.0,4,14.487695
0.0,16,14.487707
0.0,39,14.487712
0.0,16,14.499156
0.0,22,14.501195
0.0,23,14.501205
0.0,12,14.510964
0.0,13,14.510976
0.0,72,14.518611
0.0,21,14.524464
0.0,5,14.528389
0.0,23,14.532269
0.0,24,14.534346
0.0,17,14.534358
0.0,18,14.536364
0.0,76,14.53834
0.0,207,14.549868
0.0,171,14.553806
0.0,52,14.555799
0.0,56,14.557892
0.0,14,14.565748
0.0,20,14.56775
0.0,23,14.569801
0.0,4,14.573691
0.0,3,14.579516
0.0,75,14.587188
0.0,77,14.594881
0.0,14,14.594893
0.0,33,14.598923
0.0,23,14.598935
0.75,70,14.59894
0.0,252,14.614246
0.0,70,14.614259
0.0,56,14.620183
0.0,44,14.620195
0.0,7,14.627927
0.0,2,14.631939
0.0,40,14.63395
0.0,40,14.635957
0.0,2,14.639865
0.0,11,14.641865
0.0,27,14.647619
0.0,9,14.651578
0.0,4,14.655682
0.0,167,14.655695
0.0,35,14.6557
0.0,44,14.665487
0.0,24,14.667552
0.0,2,14.669579
0.0,16,14.673519
0.0,4,14.677451
0.0,41,14.694625
0.0,2,14.69854
0.0,16,14.70431
0.0,55,14.706326
0.0,2,14.710257
0.0,63,14.718328
0.0,21,14.71834
0.0,10,14.718345
0.0,36,14.725926
0.0,4,14.725939
0.0,7,14.731602
0.0,13,14.735483
0.0,54,14.737491
0.0,8,14.751222
0.0,52,14.753295
0.0,18,14.753306
0.0,12,14.755364
0.0,2,14.759404
0.0,17,14.759416
0.0,62,14.761464
0.0,3,14.76549
0.0,87,14.769402
0.0,252,14.773175
0.0,3,14.779169
0.0,5,14.779181
0.0,252,14.781185
0.0,147,14.787253
0.0,28,14.793134
0.0,34,14.793146
0.0,3,14.79882
0.0,134,14.798833
0.0,9,14.81025
0.0,8,14.814279
