time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/time_elapsed,train/learning_rate,train/clip_range,train/explained_variance,train/entropy_loss,train/loss,train/approx_kl,train/n_updates,train/clip_fraction,train/value_loss,train/policy_gradient_loss,shield_cutoff_timestep
4163,0.761972188949585,3588096,40.6,73,861,0.0003,0.2,0.48904281854629517,-0.18930744632768134,0.00948948785662651,0.0030528242,720,0.02659912109375,0.012472923175422087,-0.0020973173222349336,
4169,0.7484166026115417,3637248,42.41,74,872,0.0003,0.2,0.4980955123901367,-0.18665717690406988,0.0020858924835920334,0.0028521419,730,0.023185221354166667,0.013033763069446043,-0.0016129533411003648,
4176,0.7609444260597229,3686400,37.41,75,882,0.0003,0.2,0.5227864384651184,-0.17201991726954777,0.004743531811982393,0.0020711282,740,0.020782470703125,0.011364075728003324,-0.0014489556459617839,
4182,0.7203887701034546,3735552,39.1,76,893,0.0003,0.2,0.5060288906097412,-0.18011780487528692,0.007855532690882683,0.0036609985,750,0.023262532552083333,0.011984701827653528,-0.0014638010644072589,
4188,0.7103333473205566,3784704,39.42,77,903,0.0003,0.2,0.49388664960861206,-0.18183074768943092,0.002431437373161316,0.0059297592,760,0.021339925130208333,0.01238846451791081,-0.0016378748043280212,
4194,0.7603055834770203,3833856,41.71,78,914,0.0003,0.2,0.5147467255592346,-0.19314465480856596,0.005356681998819113,0.0021825263,770,0.02513427734375,0.012412685650391116,-0.0016035104666419404,
4200,0.758638858795166,3883008,38.31,79,924,0.0003,0.2,0.506231427192688,-0.1770227716381972,0.008133727125823498,0.002755198,780,0.020664469401041666,0.013320903680384315,-0.0016304965814621633,
4206,0.7915834188461304,3932160,40.25,80,934,0.0003,0.2,0.4927268624305725,-0.17494630449606727,0.001230699010193348,0.0023780644,790,0.020900472005208334,0.012815749187332888,-0.0016617801324779673,
4211,0.7281389832496643,3981312,39.76,81,945,0.0003,0.2,0.504438042640686,-0.16282548074765751,0.008611869066953659,0.00426274,800,0.020591227213541667,0.011497150374149593,-0.001274191758299518,
4205,0.6903610825538635,4030464,35.55,82,958,0.0003,0.2,0.5099689960479736,-0.16006956726390248,0.006861128844320774,0.002072776,810,0.019645182291666667,0.011736237803173328,-0.001536253143179541,
4210,0.7071388959884644,4079616,39.82,83,968,0.0003,0.2,0.5052652955055237,-0.1590291059226729,0.008905471302568913,0.0029658163,820,0.017561848958333334,0.011576619771464418,-0.0014615357209549983,
4216,0.7531388998031616,4128768,37.32,84,979,0.0003,0.2,0.4871390461921692,-0.1703060779798155,-0.00035204552114009857,0.0027995864,830,0.020076497395833334,0.013008731029064318,-0.001485051266354276,
4221,0.8098333477973938,4177920,41.29,85,989,0.0003,0.2,0.4991406202316284,-0.16485883467054616,0.008101730607450008,0.0023866976,840,0.0215576171875,0.01227723070430026,-0.0017796139079412872,
4227,0.7816944122314453,4227072,41.05,86,999,0.0003,0.2,0.491926908493042,-0.1786482972558588,0.008156543597579002,0.0025378556,850,0.019826253255208332,0.01219423694346915,-0.0015209379685378129,
4232,0.7728889584541321,4276224,39.81,87,1010,0.0003,0.2,0.5081595182418823,-0.1811801883780087,-0.0017724200151860714,0.0023264128,860,0.02276611328125,0.012040609021156948,-0.001738169079059541,
4238,0.7407499551773071,4325376,39.34,88,1020,0.0003,0.2,0.5066016316413879,-0.1795964836841449,0.001138374675065279,0.0021521754,870,0.021016438802083332,0.011492887385490274,-0.001568229296329567,
4244,0.7752500176429749,4374528,39.15,89,1030,0.0003,0.2,0.49455201625823975,-0.1794786647039776,0.00540153868496418,0.0025787998,880,0.021529134114583334,0.011714450961638553,-0.002037044557224969,
4250,0.7461944818496704,4423680,35.21,90,1040,0.0003,0.2,0.4926595091819763,-0.17749154646880924,0.007717314641922712,0.0019390794,890,0.020041910807291667,0.012383992396644316,-0.0015415865576869693,
4255,0.774138867855072,4472832,39.76,91,1050,0.0003,0.2,0.49671661853790283,-0.1763751452943931,0.004107748623937368,0.0018439625,900,0.0180908203125,0.012189962987758918,-0.001611944841533841,
4261,0.7659444212913513,4521984,39.2,92,1061,0.0003,0.2,0.479434072971344,-0.1855138043484961,0.0024790368042886257,0.0032316968,910,0.021042887369791666,0.01283386124317379,-0.001861233279366085,
4266,0.742194414138794,4571136,40.55,93,1071,0.0003,0.2,0.5120688676834106,-0.18307098964384447,-0.0007088962011039257,0.002548541,920,0.021706136067708333,0.011133856830322959,-0.0018437174293770417,
4271,0.7907221913337708,4620288,40.25,94,1081,0.0003,0.2,0.5040083527565002,-0.18739651184296235,0.0049064867198467255,0.0025360445,930,0.022664388020833332,0.011473494497477078,-0.0017757159026587032,
4276,0.7371389269828796,4669440,39.8,95,1091,0.0003,0.2,0.4949096441268921,-0.17677491155142586,0.00865297019481659,0.004627129,940,0.021645100911458333,0.012115249067331508,-0.0016311153369315435,
4281,0.6928332448005676,4718592,37.73,96,1102,0.0003,0.2,0.5000717043876648,-0.19742172055412083,6.453646346926689e-05,0.0028024623,950,0.025850423177083335,0.012231010171914629,-0.0022435179044502243,
4286,0.8009722828865051,4767744,41.55,97,1112,0.0003,0.2,0.5155092477798462,-0.20070805455713223,0.010137738659977913,0.0025854975,960,0.021990966796875,0.012236255929262066,-0.0015209373728187832,
4291,0.7921110391616821,4816896,40.58,98,1122,0.0003,0.2,0.5205737948417664,-0.19289394865433376,0.0017319750040769577,0.0022064827,970,0.020821126302083333,0.01205904171098761,-0.0016698915912153705,
4296,0.7206667065620422,4866048,37.91,99,1132,0.0003,0.2,0.5156378149986267,-0.19921635720723618,0.008162405341863632,0.0023527911,980,0.024759928385416668,0.011755533188018792,-0.0020072973707404647,
4301,0.7960832715034485,4915200,42.71,100,1142,0.0003,0.2,0.5150947570800781,-0.19489078419283032,0.002415664494037628,0.0031321177,990,0.02301025390625,0.012699988228753985,-0.001978634675166783,
4306,0.6971666216850281,4964352,36.46,101,1152,0.0003,0.2,0.49336111545562744,-0.18905654042803993,-0.00023895781487226486,0.0031153497,1000,0.024495442708333332,0.012510330547229387,-0.0024402871623654693,
4300,0.772111177444458,5013504,41.33,102,1165,0.0003,0.2,0.513068437576294,-0.1953054642615219,0.007856219075620174,0.0030315195,1010,0.026216634114583335,0.011790735876032462,-0.0021147800879892506,
