time/fps,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/iterations,train/loss,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/clip_range,train/value_loss,train/clip_fraction,train/explained_variance,train/n_updates,shield_cutoff_timestep
494,63.55,69632,140,0.42163891,34,0.011194657534360886,-1.202696981653571,0.015778696,-0.015270380556466989,0.0003,0.2,0.016336964644142426,0.171923828125,0.40601223707199097,330,
494,60.82,71680,144,0.46494446999999994,35,0.0017082775011658669,-1.1147747933864594,0.0124631105,-0.011976757517550141,0.0003,0.2,0.015310446903458796,0.124267578125,0.5289568901062012,340,
495,64.65,73728,148,0.51063893,36,0.02114967070519924,-1.0767856542021037,0.0141163105,-0.014665874082129448,0.0003,0.2,0.018467876632348633,0.161669921875,0.42758798599243164,350,
496,61.05,75776,152,0.52066668,37,0.018280822783708572,-1.0568291995674373,0.012455782,-0.011588593598571607,0.0003,0.2,0.017155128275044264,0.131640625,0.44522130489349365,360,
496,58.47,77824,156,0.53419446,38,-0.029773544520139694,-0.9792493499815464,0.011238763,-0.010327867646992672,0.0003,0.2,0.019237122620688753,0.112646484375,0.4174997806549072,370,
497,51.44,79872,160,0.5298888700000001,39,-0.004800682887434959,-0.951895278505981,0.013556875,-0.015769762121635722,0.0003,0.2,0.020888612983981147,0.155322265625,0.41571974754333496,380,
497,55.5,81920,164,0.5951666499999999,40,-0.0031027807854115963,-0.9199512783437968,0.01300641,-0.0150423312021303,0.0003,0.2,0.021239267906639724,0.156396484375,0.4201096296310425,390,
498,56.73,83968,168,0.5719166200000001,41,-0.025691192597150803,-0.8660408444702625,0.011643084,-0.01383657091355417,0.0003,0.2,0.01819884384458419,0.124853515625,0.42118608951568604,400,
498,54.97,86016,172,0.54891665,42,-0.014450975693762302,-0.8522647652775049,0.014974718,-0.012707865068659886,0.0003,0.2,0.015488355173147283,0.14208984375,0.44362592697143555,410,
498,53.87,88064,176,0.48552776999999997,43,0.033544525504112244,-0.8350058471783995,0.012596658,-0.010389687935821712,0.0003,0.2,0.02134586250176653,0.14453125,0.4106637239456177,420,
