rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/value_loss,train/entropy_loss
200.0,1416,104448,0.0,51,73,-0.004416566813597455,0.0003,0.087548828125,0.007272708,-0.010941147804260254,500,0.2,-0.009675499051809311,3.995222161823353e-07,-1.3307385679334403
200.0,1444,106496,0.0,52,73,-0.0015489725818042643,0.0003,0.062451171875,0.009632908,-0.013766646385192871,510,0.2,-0.004878761246800423,5.187760052725518e-06,-1.4124213762581348
200.0,1474,108544,0.0,53,73,-0.005076527211349458,0.0003,0.1095703125,0.013644002,0.007629513740539551,520,0.2,0.00928372610360384,1.474671377336978e-05,-1.2733112588524818
200.0,1499,110592,0.0,54,73,-0.0037526750209508465,0.0003,0.06982421875,0.0077745374,0.002956390380859375,530,0.2,-0.0028354478999972343,9.601893048494236e-07,-1.1838270798325539
200.0,1527,112640,0.0,55,73,-0.0008378757804166526,0.0003,0.01669921875,0.0036963036,-0.003115057945251465,540,0.2,-0.029118014499545097,1.2445295261370727e-06,-1.2478478360921144
200.0,1558,114688,0.0,56,73,-0.005259626952465624,0.0003,0.091943359375,0.00789633,-0.012109518051147461,550,0.2,-0.026548508554697037,3.2098926968454623e-06,-1.1714622873812914
200.0,1584,116736,0.0,57,73,-0.002973984312848188,0.0003,0.06787109375,0.007996515,-0.007548928260803223,560,0.2,-0.02561202086508274,3.0220467176628185e-07,-1.0353386014699937
200.0,1612,118784,0.0,58,73,-0.003420327631465625,0.0003,0.056298828125,0.0060303817,-0.06071186065673828,570,0.2,0.012694185599684715,2.184529594537049e-05,-0.9490745441988111
200.0,1643,120832,0.0,59,73,-0.0019270890887128189,0.0003,0.0251953125,0.0029277394,-0.0025033950805664062,580,0.2,-0.0024423724971711636,2.552099279559683e-07,-1.0117848316207527
200.0,1670,122880,0.0,60,73,-0.0031135819808696397,0.0003,0.03330078125,0.003593816,-0.026073098182678223,590,0.2,-0.0032433283049613237,1.806205957637086e-06,-1.0836404465138911
200.0,1698,124928,0.0,61,73,-0.001944497469230555,0.0003,0.059521484375,0.0056997435,-0.03146767616271973,600,0.2,0.011996421031653881,3.656791635867854e-07,-1.1705420237034558
200.0,1726,126976,0.0,62,73,-0.003808057891728822,0.0003,0.09736328125,0.007662595,-0.047344088554382324,610,0.2,-0.016851436346769333,2.035104520435524e-05,-1.2684031751006841
200.0,1755,129024,0.0,63,73,-0.003758038407249842,0.0003,0.08330078125,0.010232944,-0.08312523365020752,620,0.2,0.022310400381684303,3.539533765765956e-07,-1.394251885265112
200.0,1780,131072,0.0,64,73,-0.003207187436055392,0.0003,0.052978515625,0.00481933,-0.031020760536193848,630,0.2,-0.012253515422344208,5.284654498085434e-07,-1.381816305220127
200.0,1809,133120,0.0,65,73,-0.00875028456648579,0.0003,0.118994140625,0.012137163,-0.06564700603485107,640,0.2,0.015799790620803833,4.066522407282416e-07,-1.3043713882565497
200.0,1839,135168,0.0,66,73,-0.0005576038041908759,0.0003,0.01943359375,0.0030854829,0.08831441402435303,650,0.2,0.0054832277819514275,5.202698438511395e-07,-1.275504080951214
200.0,1864,137216,0.0,67,73,-0.0019057292607612907,0.0003,0.05966796875,0.007206518,-0.03774154186248779,660,0.2,-0.0039568399079144,1.7961387434541066e-05,-1.3415574356913567
200.0,1892,139264,0.0,68,73,-0.000683931699313689,0.0003,0.01806640625,0.0058449875,0.03975957632064819,670,0.2,0.008850970305502415,5.075768519398946e-07,-1.397685354948044
200.0,1922,141312,0.0,69,73,-0.003685437198873842,0.0003,0.063330078125,0.009717856,-0.03470325469970703,680,0.2,0.022799327969551086,2.1656955979188277e-07,-1.368327195197344
200.0,1949,143360,0.0,70,73,-0.004280273971380666,0.0003,0.05732421875,0.0060957386,0.16194134950637817,690,0.2,-0.02566000074148178,1.0566653777073111e-05,-1.37615949138999
200.0,1977,145408,0.0,71,73,-0.00040457070572301744,0.0003,0.038720703125,0.007114425,-0.028058171272277832,700,0.2,-0.024755282327532768,9.031949127893957e-07,-1.4395477194339037
200.0,2007,147456,0.0,72,73,-0.001430921201244928,0.0003,0.026513671875,0.0071763434,-0.08624684810638428,710,0.2,-0.02878592535853386,5.328092225160077e-06,-1.4097661826759578
200.0,2034,149504,0.0,73,73,-0.0026931650791084394,0.0003,0.0625,0.00585647,-0.0066492557525634766,720,0.2,-0.019985293969511986,2.5301431777167984e-07,-1.430636151134968
200.0,2062,151552,0.0,74,73,-0.0016422954882727935,0.0003,0.040087890625,0.006515754,-0.0205686092376709,730,0.2,0.0076370397582650185,1.175726410948541e-06,-1.4232037283480168
200.0,2091,153600,0.0,75,73,-0.006121805912698619,0.0003,0.080078125,0.009062523,0.0035781264305114746,740,0.2,0.008297475054860115,1.0018170280752526e-05,-1.3463333450257777
200.0,2120,155648,0.0,76,73,-0.0012443837491446174,0.0003,0.042333984375,0.010581089,-0.01839911937713623,750,0.2,0.00020738381135743111,1.593946593464457e-07,-1.4199419878423214
200.0,2147,157696,0.0,77,73,-0.0017960897865123115,0.0003,0.044091796875,0.007428387,-0.025012731552124023,760,0.2,0.01197798177599907,2.96612542178068e-07,-1.4225840449333191
200.0,2176,159744,0.0,78,73,-0.003549709355866071,0.0003,0.059814453125,0.010788756,-0.007982850074768066,770,0.2,-0.014388843439519405,8.481864814119389e-06,-1.3704982873052358
