time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,train/explained_variance,train/learning_rate,train/loss,train/clip_range,train/approx_kl,train/value_loss,train/clip_fraction,train/entropy_loss,train/n_updates,train/policy_gradient_loss,shield/stage,shield/delta,shield/transition_timestep
4374528,22.05,1093,4000,89,0.7475078105926514,0.3818809390068054,0.0003,0.0010886210948228836,0.2,0.007411282,0.022868570096519155,0.10077718098958334,-0.4782792007084936,880,-0.007576414141537194,,,
4423680,21.78,1105,4000,90,0.7885976433753967,0.34545183181762695,0.0003,0.016852233558893204,0.2,0.006516943,0.021437561512963537,0.08678181966145833,-0.4180505531684806,890,-0.0053822995148948395,,,
4472832,20.21,1118,3999,91,0.7897577881813049,0.3334067463874817,0.0003,0.006073298864066601,0.2,0.006578222,0.019518399748388524,0.08917032877604167,-0.38080394682474433,900,-0.005360232757508735,,,
4521984,18.99,1130,3999,92,0.7380899786949158,0.31281012296676636,0.0003,-0.0044005392119288445,0.2,0.005626619,0.019151232908673894,0.08104248046875,-0.34533732196626565,910,-0.004624884776179291,,,
4571136,19.8,1143,3998,93,0.7723593711853027,0.297302782535553,0.0003,0.0030643208883702755,0.2,0.0046718195,0.02064231999029289,0.07055257161458334,-0.31316967788152394,920,-0.003651808988646129,,,
4620288,18.31,1155,3998,94,0.6920976042747498,0.2974913716316223,0.0003,0.001988949254155159,0.2,0.004597372,0.018902932305112093,0.05322672526041667,-0.27894645009655505,930,-0.002558310713720857,,,
4669440,18.24,1167,3997,95,0.769460916519165,0.29337310791015625,0.0003,0.004780421033501625,0.2,0.0027739939,0.018160171110018077,0.04485880533854167,-0.2469678572223832,940,-0.002524398219611612,,,
4718592,18.65,1180,3998,96,0.7367540001869202,0.27299898862838745,0.0003,0.0062188031151890755,0.2,0.0029800944,0.01929850789407889,0.04138590494791667,-0.22030376561451703,950,-0.0026517415085739533,,,
4767744,19.26,1192,3998,97,0.7466834783554077,0.2848742604255676,0.0003,0.0072655342519283295,0.2,0.0022781582,0.01900116440228885,0.028741455078125,-0.20507339495234192,960,-0.001426979284102951,,,
4816896,17.86,1204,3998,98,0.7984765768051147,0.2778344750404358,0.0003,0.006504570133984089,0.2,0.001935394,0.01835397789327544,0.023927815755208335,-0.18708932768398276,970,-0.001399293891548344,,,
4866048,17.19,1217,3997,99,0.7245233654975891,0.2781357765197754,0.0003,0.010869973339140415,0.2,0.0015594257,0.018138947498907026,0.020062255859375,-0.17178627359680831,980,-0.0009828724209910433,,,
4915200,17.69,1229,3996,100,0.7997774481773376,0.27467072010040283,0.0003,0.010372334159910679,0.2,0.0015775077,0.01794412748980297,0.019047037760416666,-0.16196680022015547,990,-0.0011907075782194927,,,
4964352,18.55,1242,3995,101,0.7490742206573486,0.26681673526763916,0.0003,0.004911693744361401,0.2,0.0025111816,0.01883552095168852,0.01900634765625,-0.15261140338843687,1000,-0.0010855252448891406,,,
5013504,17.3,1257,3987,102,0.7618515491485596,0.2771918773651123,0.0003,0.004294175188988447,0.2,0.0020678244,0.017637716131139312,0.016042073567708332,-0.1502572151948698,1010,-0.0008213138242050869,,,
