rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/value_loss,train/entropy_loss
190.64,888,122880,0.0,60,138,-0.0030342218295118075,0.0003,0.052880859375,0.0069278544,0.0012488961219787598,590,0.2,-0.014715264551341534,5.8770582177181115e-06,-1.6206667080521584
188.62,901,124928,0.0,61,138,-0.009356632234448626,0.0003,0.1859375,0.016093237,0.004575073719024658,600,0.2,0.016539987176656723,1.6083116241016882e-06,-1.5766959089785815
190.77,914,126976,0.0,62,138,-0.0046248377686424645,0.0003,0.131103515625,0.016485326,0.005825936794281006,610,0.2,0.008100032806396484,4.036689153674722e-06,-1.5264095678925513
192.03,928,129024,0.0,63,138,-0.008250139483061502,0.0003,0.109326171875,0.009249948,0.027091562747955322,620,0.2,-0.04328649118542671,1.4973284913290513e-05,-1.548707502707839
191.49,944,131072,0.0,64,138,-0.004578303366724867,0.0003,0.076220703125,0.010794508,-0.0012135505676269531,630,0.2,0.004825112875550985,3.79832190993204e-08,-1.4842414416372776
191.49,959,133120,0.0,65,138,-0.0038981659396085887,0.0003,0.08740234375,0.012915099,-0.0016219615936279297,640,0.2,-0.02368462085723877,4.4349898158384425e-08,-1.4244449004530906
191.86,975,135168,0.0,66,138,-0.0026052530491142535,0.0003,0.06435546875,0.007244727,-0.049193382263183594,650,0.2,-0.029675597324967384,4.684604584629867e-06,-1.443706138804555
191.78,988,137216,0.0,67,138,-0.0048866677323530896,0.0003,0.1306640625,0.013582044,-0.00547027587890625,660,0.2,-0.02358410879969597,3.155027127568766e-07,-1.5587732803076506
192.38,1001,139264,0.0,68,139,-0.005463003728436888,0.0003,0.13720703125,0.013469325,-0.036525726318359375,670,0.2,0.021225720643997192,1.382167740281489e-05,-1.629835857823491
194.58,1015,141312,0.0,69,139,-0.0032029366378992564,0.0003,0.073974609375,0.011213208,-0.011449337005615234,680,0.2,-0.013331136666238308,1.8418704056596957e-07,-1.6220162604004145
195.65,1031,143360,0.0,70,139,-0.004570950468769297,0.0003,0.064892578125,0.008715011,0.009212374687194824,690,0.2,-0.0038763629272580147,5.086852664997268e-07,-1.5811565138399601
196.56,1046,145408,0.0,71,138,-0.007015364847757155,0.0003,0.130712890625,0.0135856755,-0.0024454593658447266,700,0.2,-0.002745644887909293,9.82421718475901e-06,-1.5341013807803392
196.72,1062,147456,0.0,72,138,-0.00606902767176507,0.0003,0.078955078125,0.008866828,0.042152225971221924,710,0.2,-0.036394957453012466,1.5858202574263457e-07,-1.5096232071518898
197.29,1076,149504,0.0,73,138,-0.0018253612419357524,0.0003,0.035400390625,0.013858756,0.07481932640075684,720,0.2,0.019103171303868294,4.866720919781409e-07,-1.5545850344002248
196.62,1089,151552,0.0,74,139,-0.0042625312009477055,0.0003,0.097509765625,0.013898568,-0.15724551677703857,730,0.2,-0.014479449950158596,1.724666309667073e-06,-1.5924447592347861
196.62,1104,153600,0.0,75,139,-0.0020815018193388823,0.0003,0.067138671875,0.011359895,-0.012461185455322266,740,0.2,0.006681316066533327,4.367871908506071e-06,-1.6242073360830545
196.16,1120,155648,0.0,76,138,-0.007221748288429808,0.0003,0.100048828125,0.010613395,-0.00101470947265625,750,0.2,-0.010047400370240211,1.0945496791425757e-06,-1.6063640158623458
196.77,1132,157696,0.0,77,139,-0.0037477271682291756,0.0003,0.12080078125,0.012695481,-0.002328038215637207,760,0.2,0.017005762085318565,1.5242890906810858e-05,-1.590095090866089
196.77,1147,159744,0.0,78,139,-0.001377364392101299,0.0003,0.026318359375,0.0054832194,0.001668691635131836,770,0.2,-0.012402981519699097,1.4140321610414674e-06,-1.5923067215830087
195.27,1160,161792,0.0,79,139,-0.006338770766160451,0.0003,0.09365234375,0.015871173,-0.0036603212356567383,780,0.2,0.009701119735836983,2.4265426402693414e-07,-1.5696698147803545
195.36,1176,163840,0.0,80,139,-0.0028962336920812957,0.0003,0.1021484375,0.011093923,0.0010908842086791992,790,0.2,-0.033961910754442215,2.83644150596285e-07,-1.5834920190274715
191.73,1191,165888,0.0,81,139,-0.0062156987638445575,0.0003,0.092431640625,0.015767744,-0.009835481643676758,800,0.2,0.017814945429563522,8.32547853590257e-06,-1.5900935433804988
192.74,1207,167936,0.0,82,139,-0.0056402908725431185,0.0003,0.12607421875,0.009993022,-0.0002624988555908203,810,0.2,-0.02858876995742321,9.084164405981365e-08,-1.632220397517085
193.41,1222,169984,0.0,83,138,-0.002692173671675846,0.0003,0.052099609375,0.011684448,0.002085447311401367,820,0.2,0.0018953414401039481,4.706579142246467e-07,-1.6026099119335413
192.19,1235,172032,0.0,84,139,-0.0029511631873901933,0.0003,0.06474609375,0.008309268,0.0026317238807678223,830,0.2,-0.024253681302070618,5.77220270415622e-07,-1.64440924115479
190.73,1248,174080,0.0,85,139,-0.003168260428356007,0.0003,0.064794921875,0.011069337,0.0007607936859130859,840,0.2,-0.020120738074183464,8.09054796657993e-06,-1.6332453832030296
190.77,1264,176128,0.0,86,139,-0.00681666329910513,0.0003,0.0974609375,0.012559272,0.17622166872024536,850,0.2,-0.026652969419956207,6.332275312166436e-07,-1.602750400453806
189.19,1280,178176,0.0,87,139,-0.0037934356652840505,0.0003,0.063818359375,0.010586239,-0.01842176914215088,860,0.2,0.008101268671452999,1.0597237072610343e-06,-1.6686831969767808
189.46,1295,180224,0.0,88,139,-0.002002423301019007,0.0003,0.05703125,0.008548884,-0.0014938116073608398,870,0.2,-0.01213603001087904,8.346477067251376e-07,-1.687766580283642
190.3,1311,182272,0.0,89,138,-0.003059942336039967,0.0003,0.077490234375,0.012901848,0.006049513816833496,880,0.2,-0.013703897595405579,2.4630785994232686e-07,-1.6393132884055377
191.35,1324,184320,0.0,90,139,-0.0006106491084210575,0.0003,0.0146484375,0.0024231477,-0.21816635131835938,890,0.2,-0.004884492605924606,2.6233919819480854e-06,-1.6367154058068991
192.23,1338,186368,0.0,91,139,-0.003638980039249873,0.0003,0.096630859375,0.010886824,0.01889824867248535,900,0.2,-0.012134204618632793,4.856169673221264e-06,-1.6898891992866993
191.62,1353,188416,0.0,92,139,-0.006007898264942924,0.0003,0.13857421875,0.014991692,-0.07393622398376465,910,0.2,-0.026849782094359398,1.6087468695988838e-07,-1.745297907292843
191.3,1369,190464,0.0,93,139,-0.0020152412354946135,0.0003,0.061279296875,0.010505441,-0.011085033416748047,920,0.2,-0.006619100458920002,6.407268770297842e-07,-1.7243430633097887
191.71,1382,192512,0.0,94,139,-0.0029641721510415666,0.0003,0.089404296875,0.011337024,0.007724940776824951,930,0.2,-0.017852626740932465,1.1319487832512492e-05,-1.7593488823622465
193.52,1398,194560,0.0,95,139,-0.0040211365376308095,0.0003,0.10361328125,0.015036682,-0.027327418327331543,940,0.2,0.008542906492948532,1.1456051424735964e-07,-1.7307020418345929
193.83,1414,196608,0.0,96,138,-0.010050839921314036,0.0003,0.175927734375,0.01340032,0.047902464866638184,950,0.2,0.001717274310067296,9.688131048918563e-08,-1.6614881671965123
193.29,1427,198656,0.0,97,139,-0.005978679195686709,0.0003,0.1306640625,0.015439041,-0.003405332565307617,960,0.2,0.011390103958547115,2.4876681700553276e-06,-1.6524347625672817
193.93,1441,200704,0.0,98,139,-0.002539319522475125,0.0003,0.050927734375,0.011515444,0.015377819538116455,970,0.2,0.007190842647105455,2.911630468323354e-07,-1.6013287205249072
