time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,train/explained_variance,train/learning_rate,train/loss,train/clip_range,train/approx_kl,train/value_loss,train/clip_fraction,train/entropy_loss,train/n_updates,train/policy_gradient_loss,shield/stage,shield/delta,shield/transition_timestep
4276224,40.39,1102,3877,87,0.7616666555404663,0.5292683243751526,0.0003,0.005679282359778881,0.2,0.004780464,0.01056320262432564,0.024733479817708334,-0.166616486509641,860,-0.0016616773345352462,,,
4325376,43.35,1115,3878,88,0.7745555639266968,0.5192617177963257,0.0003,0.0061014085076749325,0.2,0.004465004,0.01205395538393835,0.025537109375,-0.17512967955941955,870,-0.0015302168473378213,,,
4374528,39.09,1127,3878,89,0.7198889851570129,0.5141766667366028,0.0003,0.0014116042293608189,0.2,0.0031019624,0.011126637050377515,0.023050944010416668,-0.17317785741373276,880,-0.0010817611813157175,,,
4423680,40.06,1140,3878,90,0.6962500810623169,0.5080189108848572,0.0003,-0.002994877751916647,0.2,0.004291248,0.0121501689243208,0.025006103515625,-0.17329496330736827,890,-0.0015456856501865938,,,
4472832,40.46,1153,3878,91,0.7543610334396362,0.506883442401886,0.0003,0.001145651564002037,0.2,0.0025164986,0.01148051243435475,0.022589111328125,-0.16581673650459075,900,-0.0014931248897482874,,,
4521984,41.42,1166,3877,92,0.7508056163787842,0.5213671922683716,0.0003,0.0053239199332892895,0.2,0.0026299423,0.012727844377271444,0.02174072265625,-0.1578347769061414,910,-0.0012814136848343575,,,
4571136,37.62,1179,3877,93,0.7418055534362793,0.529880166053772,0.0003,-0.0005786106921732426,0.2,0.002259603,0.011415417319464419,0.020174153645833335,-0.157925190590322,920,-0.0014179648658379544,,,
4620288,43.49,1191,3876,94,0.7722777724266052,0.5153671503067017,0.0003,0.007096558343619108,0.2,0.009219355,0.011957321650455318,0.021356201171875,-0.1617217033635825,930,-0.0016742701682233019,,,
4669440,39.97,1204,3877,95,0.7159721255302429,0.5079353451728821,0.0003,0.0023175375536084175,0.2,0.0028523093,0.011830747480174372,0.02276611328125,-0.17284899486694486,940,-0.0016489049961213216,,,
4718592,37.41,1216,3878,96,0.7603888511657715,0.50971519947052,0.0003,0.0011018626391887665,0.2,0.005816532,0.01197245059835647,0.026932779947916666,-0.1789516169577837,950,-0.0017585529376447084,,,
4767744,40.85,1229,3879,97,0.7615277171134949,0.5173439383506775,0.0003,-0.00046500004827976227,0.2,0.004067172,0.012719410011777654,0.023594156901041666,-0.18720332114802052,960,-0.0013921248879948205,,,
4816896,41.08,1241,3879,98,0.7525833249092102,0.5265481472015381,0.0003,0.0025970246642827988,0.2,0.0034071046,0.012008422593741368,0.025351969401041667,-0.1827762611908838,970,-0.0018889904638247875,,,
4866048,38.76,1254,3880,99,0.7759166955947876,0.5333243012428284,0.0003,-0.0001426246017217636,0.2,0.0024125215,0.011468022000432636,0.023142496744791668,-0.1767507115068535,980,-0.0017744573880008828,,,
4915200,39.3,1266,3881,100,0.7091665863990784,0.5034515857696533,0.0003,0.00010499870404601097,0.2,0.0028663687,0.012225143606337951,0.022796630859375,-0.16887063798494636,990,-0.0016119231842822046,,,
4964352,38.36,1278,3881,101,0.769361138343811,0.5220313668251038,0.0003,0.0023487815633416176,0.2,0.002858638,0.011528948171811255,0.021077473958333332,-0.1666079475544393,1000,-0.0014118499497271842,,,
5013504,42.24,1294,3873,102,0.7959444522857666,0.5071748495101929,0.0003,0.008248194120824337,0.2,0.002850006,0.012292723974193601,0.020699055989583333,-0.15945393845904618,1010,-0.0012234134558336033,,,
