time/fps,time/total_timesteps,shield/actions_allowed,rollout/ep_rew_mean,time/iterations,shield/actions_block_ignored,shield/actions_blocked,shield/constant_delta,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/value_loss,train/n_updates,train/approx_kl,train/clip_range,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/loss,train/explained_variance,shield/stage,shield/transition_timestep,shield/ignore_prob
3980,3686400,1595254,0.8358047008514404,75,0,1876124,,926,18.44,0.0003,0.01591280725309237,740,0.004625333,0.2,0.04147542317708333,-0.6107651856417458,-0.0016840731626871276,0.00504444120451808,0.2916867136955261,,,
3980,3735552,1617704,0.7966835498809814,76,0,1902165,,938,19.02,0.0003,0.016631649624711524,750,0.0039644334,0.2,0.03638916015625,-0.6156582307070494,-0.0013863854714751748,-0.01259423978626728,0.2906839847564697,,,
3979,3784704,1639940,0.7592148780822754,77,0,1928436,,951,17.81,0.0003,0.01673202682710932,760,0.0044051795,0.2,0.034749348958333336,-0.6198833158860604,-0.00140145085124459,0.013464108109474182,0.28449976444244385,,,
3978,3833856,1662483,0.790831983089447,78,0,1954287,,963,17.65,0.0003,0.0147955773936701,770,0.0035926197,0.2,0.028033447265625,-0.6222571918119987,-0.0009451265808214279,0.0005659875459969044,0.2979913353919983,,,
3978,3883008,1685632,0.7390743494033813,79,0,1979600,,976,17.92,0.0003,0.016724903877911857,780,0.004450673,0.2,0.033614095052083334,-0.6034566018419961,-0.0015333570280442169,-0.0008277930319309235,0.2875029444694519,,,
3977,3932160,1708696,0.7704452276229858,80,0,2005012,,988,18.05,0.0003,0.016336947919019924,790,0.0044539496,0.2,0.03869425455729167,-0.5904740986414254,-0.0016826524511088792,0.010399921797215939,0.2838098406791687,,,
3976,3981312,1732300,0.7744688391685486,81,0,2029996,,1001,19.16,0.0003,0.016688033377189035,800,0.00430618,0.2,0.033742268880208336,-0.5919316034453611,-0.0015253170296394578,0.009082602337002754,0.28725820779800415,,,
3975,4030464,1755983,0.7410078644752502,82,0,2054866,,1013,17.68,0.0003,0.01671697099081939,810,0.0043952423,0.2,0.03744710286458333,-0.5831220561328033,-0.0014222482721985821,0.012541737407445908,0.28446316719055176,3,4000008,1
3973,4079616,1779726,0.7416757345199585,83,0,2079675,,1026,17.3,0.0003,0.016274547379725845,820,0.0053335507,0.2,0.036574300130208334,-0.587312912940979,-0.0013514760060691817,0.009898733347654343,0.28999727964401245,,,
3973,4128768,1803862,0.8140820860862732,84,0,2104057,,1039,19.32,0.0003,0.01732508175955445,830,0.0034674786,0.2,0.023126220703125,-0.5837919975010057,-0.0013031252687748444,0.005353868007659912,0.289355993270874,,,
