time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/explained_variance,train/clip_range,train/entropy_loss,shield_cutoff_timestep
438,0.8862500190734863,44,4936,2162688,21.04,0.003162538167089224,430,0.0003,0.022200520833333334,-0.0011944068127680415,0.007619106296018193,0.002768826,0.3434613347053528,0.2,-0.17130496468162165,
447,0.8878928422927856,45,4939,2211840,20.41,-0.005862944759428501,440,0.0003,0.02298583984375,-0.001170728621764283,0.008471693807223346,0.005033921,0.3109535574913025,0.2,-0.1602868595936646,
457,0.8637499213218689,46,4941,2260992,21.73,0.004573018755763769,450,0.0003,0.027150472005208332,-0.001400120286537761,0.007778968084130611,0.00499691,0.33154600858688354,0.2,-0.14761235984818388,
467,0.8633928894996643,47,4944,2310144,22.0,0.0024552238173782825,460,0.0003,0.020174153645833335,-0.001078647438923023,0.008264240311958323,0.0022737328,0.3162685036659241,0.2,-0.14670279454051827,
476,0.8760356903076172,48,4946,2359296,21.1,0.006379431579262018,470,0.0003,0.014756266276041667,-0.0009118097670276862,0.007956713331562544,0.0020990742,0.3172034025192261,0.2,-0.13371586843083302,
486,0.8772141933441162,49,4949,2408448,21.06,-0.006168440915644169,480,0.0003,0.022023518880208332,-0.0013950899560465284,0.007139590205891485,0.0021742072,0.3325595259666443,0.2,-0.12269883734018852,
496,0.8791786432266235,50,4951,2457600,20.34,0.003444076981395483,490,0.0003,0.015388997395833333,-0.000923667169354303,0.008796191649404742,0.001955932,0.29993611574172974,0.2,-0.11212521018072343,
505,0.9123215675354004,51,4954,2506752,21.84,0.0064956508576869965,500,0.0003,0.016245524088541668,-0.0008314988202376602,0.008450436997433523,0.0016560728,0.3047019839286804,0.2,-0.10789597141556442,
515,0.9135357141494751,52,4958,2555904,21.43,0.0014567687176167965,510,0.0003,0.013006591796875,-0.00065365784187937,0.009119281381269198,0.0066574323,0.278958797454834,0.2,-0.1081357841962017,
525,0.8783214688301086,53,4959,2605056,20.59,0.008351888507604599,520,0.0003,0.012559000651041667,-0.0005989360528474208,0.009863522066552832,0.0017113257,0.273576557636261,0.2,-0.11115758336381987,
534,0.8680357336997986,54,4961,2654208,21.07,-7.609487511217594e-05,530,0.0003,0.016953531901041666,-0.0010552007550359121,0.009378244703718034,0.005681615,0.3009265065193176,0.2,-0.1152954791711333,
544,0.8694642782211304,55,4963,2703360,20.15,0.002594505902379751,540,0.0003,0.019230143229166666,-0.000994953186273051,0.010474146649357863,0.0031026322,0.27374863624572754,0.2,-0.126752720575314,
554,0.8913928866386414,56,4965,2752512,19.73,0.004791483283042908,550,0.0003,0.017238362630208334,-0.0009137655565912913,0.011433803786288384,0.001459294,0.26338547468185425,0.2,-0.11476552037444586,
